"Observed","Modelled"
23.5,33.9598007202148
32.8,33.9598007202148
23.9,33.9598007202148
33.8,28.7403888702393
29.6,28.7403888702393
23.7,25.2412300109863
23.3,29.7112312316895
28.3,28.7403888702393
32.4,29.2678337097168
30.9,29.7201595306396
30.7,29.7201595306396
31.8,28.5562992095947
35.1,31.1931953430176
33.3,31.1931953430176
21.3,26.9028472900391
33.6,27.6367092132568
31.7,27.6367092132568
3.5,8.93091106414795
14,8.93091106414795
15.1,15.2386913299561
5,10.2670164108276
12.3,10.7984218597412
7.7,7.80041122436523
11.4,11.5808868408203
21.8,18.5165843963623
23.4,20.3025226593018
25.5,20.3025226593018
22.5,18.5165843963623
22.9,22.9965858459473
21.3,20.3025226593018
14.8,20.3025226593018
16.5,20.7865028381348
17.5,25.2665023803711
12.3,17.8454399108887
21,17.8454399108887
21.9,27.5775756835938
22,25.8664951324463
28.7,25.8664951324463
22.2,17.8030166625977
26.8,57.75
22.6,57.75
30.4,57.75
29.7,57.75
2.9,13.4269609451294
2.3,17.8969612121582
9.1,16.5294742584229
6.3,16.5294742584229
3.5,16.5294742584229
20.1,20.0950393676758
7.8,20.0950393676758
3,20.0950393676758
1.6,18.5136337280273
27.9,20.2636337280273
20.3,18.4786128997803
23.4,22.9586124420166
30.4,26.948184967041
27.7,26.948184967041
55.9,53.053768157959
57.5,53.053768157959
55.8,53.053768157959
56.3,53.053768157959
56.8,53.053768157959
51.8,53.0569305419922
54,53.0569305419922
45.6,51.6619453430176
44.2,51.6619453430176
50.3,51.6619453430176
58.5,51.6619453430176
46,48.7820243835449
40.8,48.7820243835449
43.4,48.7820243835449
41.1,41.4507217407227
39.3,41.4507217407227
38.5,37.5509910583496
40.7,41.5067901611328
41.8,41.5067901611328
39.6,41.5067901611328
33.4,33.1024551391602
43.9,41.552864074707
40.6,41.552864074707
41.8,41.552864074707
38.6,41.552864074707
26.6,33.8852806091309
36.2,41.783203125
34.6,41.783203125
34,41.783203125
35.1,41.783203125
31.9,36.7363510131836
38.5,41.2063522338867
43.2,41.5216522216797
16.5,10.2416543960571
28.2,31.6489715576172
4.2,9.85165500640869
27.6,31.6489715576172
4.7,9.59357261657715
17.1,9.98357200622559
33,25.7874126434326
21.9,19.9254722595215
25.1,19.9254722595215
25.3,19.9254722595215
36,19.9254722595215
1.9,13.4160432815552
4.2,25.8903102874756
21.4,25.8903102874756
31.9,25.8903102874756
14.1,22.7040367126465
16.9,16.1480922698975
13.9,22.7040367126465
18.6,23.4540367126465
28.7,24.4540367126465
22.8,25.7040367126465
15.3,20.9376487731934
13.6,21.3276500701904
24.7,19.6066741943359
25.5,19.6066741943359
30.9,19.6066741943359
22.1,6.16229677200317
9.5,17.410364151001
23.1,22.8017807006836
7.2,24.2109775543213
19.8,24.2109775543213
8.2,10.2891626358032
6.1,14.7691621780396
0,24.2109775543213
14.2,24.2109775543213
24.3,24.2109775543213
26.2,24.2109775543213
8.5,7.11735439300537
14.2,15.4571723937988
25.2,14.1254949569702
8.9,12.5405054092407
18.9,12.5405054092407
25.9,12.5405054092407
48.5,50.4657287597656
50.5,50.4657287597656
53.6,50.4657287597656
45.2,47.6019287109375
46.6,26.6260871887207
44.2,38.9423789978027
45.6,38.9423789978027
27.1,26.1419792175293
22.5,21.3790416717529
36.2,21.3790416717529
26.5,21.855936050415
31.5,25.3059368133545
32.1,19.1196098327637
33.3,21.855936050415
29,25.3059368133545
21.2,20.1609573364258
13.5,17.7299728393555
29.3,16.3998012542725
28.5,19.8498020172119
5.9,11.9110622406006
10.1,16.1658554077148
13.8,16.1658554077148
16.2,16.1658554077148
14.5,16.1658554077148
17.1,16.1658554077148
9.5,16.1658554077148
1.9,1.6394168138504
2.9,6.1194167137146
14.7,24.3883838653564
7.1,24.3883838653564
7.9,12.0402450561523
15.4,15.9814176559448
0,36.3718299865723
10.9,36.3718299865723
8.4,13.7282886505127
7.2,13.7282886505127
39.7,47.0517654418945
44.4,33.7029113769531
37.8,34.0929107666016
49.4,47.0517654418945
20.2,26.3514881134033
15.3,26.3514881134033
20.2,22.0206394195557
19.9,22.0206394195557
26.9,28.3088645935059
20.4,28.3088645935059
35,21.3382835388184
34.3,21.3382835388184
30.5,21.3382835388184
34.8,21.3382835388184
18.5,21.9817790985107
17.8,25.4317798614502
19.6,21.9817790985107
23,16.1639080047607
18,25.3365669250488
18.2,17.4495258331299
14.5,17.4495258331299
8.3,17.4495258331299
13.2,26.6460418701172
7.8,11.00315284729
10.9,25.9255218505859
15.3,25.9255218505859
16.2,19.0254039764404
13.3,15.6394443511963
17.5,15.6394443511963
23.2,15.6394443511963
16.1,15.6394443511963
23.3,15.6394443511963
25.5,18.1882858276367
24,21.0408706665039
26.5,16.3146858215332
27.1,16.3146858215332
22.8,16.3146858215332
19.5,16.3146858215332
23.2,18.4957733154297
18.8,20.2534694671631
15.7,20.2534694671631
31.5,28.2313919067383
33.2,32.7013931274414
38.8,39.8785591125488
43.5,39.8785591125488
46.2,39.8785591125488
45.8,39.8785591125488
26.1,28.2313919067383
28.9,20.8943519592285
29.2,21.6443519592285
23.9,22.6443519592285
17.2,23.8943519592285
30.7,21.6237545013428
33.4,21.5785484313965
26.8,24.5785484313965
1.1,11.0405311584473
7.4,15.8364896774292
3.5,15.8364896774292
4,3.30004119873047
5.6,3.30004119873047
0,3.30004119873047
1.1,3.30004119873047
4.6,3.58693790435791
0,3.30004119873047
0,3.30004119873047
4,3.62279081344604
0,3.62279081344604
0,3.62279081344604
0,3.62279081344604
0,0.391562730073929
8.3,0.391562730073929
7.6,27.3969383239746
12.1,6.43981599807739
0,6.43981599807739
11.2,6.43981599807739
10.3,6.43981599807739
3.3,5.63545036315918
2.7,5.63545036315918
0,5.63545036315918
5.9,5.63545036315918
4.3,5.05388832092285
1.9,2.52694416046143
0,2.52694416046143
0,2.52694416046143
0,2.52694416046143
0.4,4.15894412994385
3.8,4.15894412994385
0,4.15894412994385
0,4.15894412994385
36.2,34.1722717285156
34.6,34.1722717285156
32.2,34.1722717285156
36.3,31.2051048278809
32.8,34.1722717285156
31,26.5492744445801
35.2,34.0589294433594
18.7,34.0589294433594
26.1,16.8436012268066
26.1,16.8436012268066
20.7,16.8436012268066
24.4,15.5065565109253
27.9,17.7415561676025
18.4,22.2411003112793
11.7,21.7205295562744
19.8,21.7205295562744
21,21.7205295562744
20.2,27.8721542358398
25,35.6978340148926
25,35.6978340148926
27.9,38.8386192321777
25.3,31.4942073822021
27.3,22.3996410369873
29.1,25.1775665283203
27.4,25.1775665283203
28.7,25.1775665283203
31.1,31.5403442382812
32.7,31.5403442382812
28.5,31.5403442382812
17.8,20.4209251403809
25.3,21.8187313079834
28.2,21.8187313079834
22,28.572338104248
17.6,11.1600179672241
28.2,27.1106033325195
18.1,11.1600179672241
24.1,27.1106033325195
18.4,14.6312942504883
22.8,24.1355113983154
31.2,24.1355113983154
31.1,24.1355113983154
2,6.67971515655518
3.2,6.67971515655518
14.6,9.0079517364502
17.8,9.0079517364502
9.1,19.0469989776611
15.4,19.0469989776611
21.4,19.4607696533203
10.6,19.4607696533203
28.2,19.0469989776611
30.8,19.4607696533203
17,17.0996379852295
17.2,18.9495334625244
24,27.9398670196533
13.5,20.0412883758545
15.8,20.0412883758545
41.6,32.5113792419434
48.4,43.7455635070801
22.2,32.9013824462891
36.8,43.7455635070801
48,43.7455635070801
48.1,43.7455635070801
31.7,36.7797241210938
36.4,26.0644016265869
32.4,26.0644016265869
36.7,28.3985538482666
30.6,32.9972763061523
34.9,32.9972763061523
28.8,25.2972202301025
30.4,24.6113624572754
29.2,24.6113624572754
28.8,24.6113624572754
26.1,24.6113624572754
25.8,24.6113624572754
28.4,26.9207019805908
29.3,26.9207019805908
4.8,24.905590057373
31.3,22.8154125213623
33.5,22.8154125213623
24,17.6894950866699
25.2,17.6894950866699
21,18.0967864990234
6.4,10.1336965560913
9.9,13.6933679580688
10.8,13.6933679580688
6.7,10.1336965560913
8.7,13.6933679580688
0,13.6933679580688
13.7,6.2768349647522
19.9,14.5050992965698
19.1,14.5050992965698
11.2,18.0043983459473
8.5,21.6020641326904
9.8,8.36492538452148
0,22.9384822845459
0,22.9384822845459
1.3,19.9708423614502
0,39.1493225097656
0.2,39.1493225097656
17.7,39.1493225097656
25.1,39.1493225097656
0.6,19.9708423614502
1,39.1493225097656
9.3,39.1493225097656
12.3,39.1493225097656
25.3,39.1493225097656
0,6.97069692611694
18.6,6.97069692611694
14.5,16.450984954834
7.1,7.37745952606201
0.3,7.37745952606201
0,13.0801782608032
20.3,13.0801782608032
27.9,13.0801782608032
11.6,13.0801782608032
36.1,26.0982570648193
38.9,30.5682582855225
41.2,37.6790466308594
43.8,37.6790466308594
34.1,30.5682582855225
35.4,37.6790466308594
41.5,37.6790466308594
44.3,37.6790466308594
39.3,27.3609371185303
38.8,38.1872062683105
36.3,38.1872062683105
36.5,38.1872062683105
39.5,38.1620788574219
43.7,38.1620788574219
43.5,38.1620788574219
23.9,33.5218734741211
29.7,36.1245956420898
32.4,36.1245956420898
30.7,23.6155910491943
30.7,27.0655899047852
29.4,27.0655899047852
32.4,30.1003952026367
31.5,30.1003952026367
35.9,25.8596420288086
38.5,25.8596420288086
34.8,25.8596420288086
11.3,23.9453449249268
34.9,26.5587711334229
29.2,27.3087711334229
27.7,28.3087711334229
0.6,15.423903465271
8.5,15.8139038085938
14.1,19.8613300323486
12.9,15.0016422271729
22.5,22.0425243377686
29.6,15.5716419219971
25.1,22.0425243377686
15.6,20.4996166229248
18.2,33.4523315429688
22,33.7373313903809
19.2,25.5455951690674
25.6,23.3807544708252
14.7,23.3807544708252
24.3,25.1007595062256
31.6,33.9176254272461
33.7,33.9176254272461
18.7,21.9925899505615
28.5,23.5370540618896
16.5,17.5125904083252
22.9,21.9925899505615
16.6,12.8927888870239
27.7,26.6899814605713
22.8,12.2538089752197
24.6,12.2538089752197
23.3,23.8158206939697
21.8,12.2000665664673
17.3,12.2000665664673
20.8,22.9600658416748
22.3,22.9600658416748
51.7,48.6795806884766
52.5,48.6795806884766
54.5,48.6795806884766
53.9,48.6795806884766
48.2,48.6795806884766
52.8,48.6795806884766
50.6,49.8372497558594
54.8,51.8671112060547
53.7,51.8671112060547
55.1,51.8671112060547
54.3,51.8671112060547
44.4,51.9204978942871
49.1,51.9204978942871
41.1,34.9119682312012
32.6,34.9119682312012
32.4,34.9119682312012
32.4,34.9119682312012
32.4,34.9119682312012
36.4,34.9119682312012
32.1,34.9119682312012
35.6,35.4974784851074
35.6,35.4974784851074
33.1,35.4974784851074
39.9,37.4211578369141
40.3,37.4211578369141
38.4,37.4211578369141
41,37.4211578369141
39.4,37.4211578369141
38.7,38.5940361022949
40.7,38.5940361022949
40,38.5940361022949
43.6,38.5940361022949
17.2,22.3811683654785
21.8,33.7718658447266
16.5,33.7718658447266
33.1,33.7718658447266
18.8,22.3811683654785
20.5,26.8611698150635
22.3,33.7718658447266
30.4,33.7718658447266
37.9,21.7284412384033
36.5,26.2084426879883
40,33.8389320373535
28.3,27.2151775360107
36.4,35.2782402038574
35.1,35.2782402038574
29.1,22.3478736877441
29.1,31.6240081787109
29.8,31.6240081787109
35.5,31.6240081787109
41.7,23.4431915283203
30.5,27.9231910705566
38.5,38.6137580871582
37.7,38.6137580871582
42.3,38.6137580871582
37.1,38.6137580871582
39,27.9231910705566
41.8,38.6137580871582
38.4,27.6198883056641
40,37.5045318603516
37.9,37.5045318603516
37.6,37.5045318603516
35.9,19.1326370239258
30.8,29.124927520752
31.1,35.7730560302734
31.1,47.0082473754883
37.8,47.0082473754883
44.5,47.0082473754883
49.3,47.0082473754883
50.2,47.0082473754883
37.3,47.0082473754883
46.2,47.0082473754883
44.8,47.0082473754883
47.6,47.0082473754883
48.5,43.7044563293457
49.7,43.7044563293457
49.4,43.7044563293457
51.6,44.9750099182129
21.9,47.8902397155762
36.5,47.8902397155762
35.1,47.8902397155762
37.8,47.8902397155762
37.5,43.5421333312988
43.4,43.5421333312988
44.9,43.5421333312988
37,43.5421333312988
42.7,43.5421333312988
48.3,43.5421333312988
47.2,43.5421333312988
40.6,45.3773994445801
48.9,45.3773994445801
25.9,29.8122005462646
29.5,39.0776748657227
30.6,39.0776748657227
48.5,38.069164276123
51.3,38.069164276123
32.5,33.1663703918457
35.4,33.9163703918457
36.9,34.9163703918457
20.2,21.3813724517822
24.2,33.1663703918457
25.2,19.1400566101074
7.9,19.1400566101074
9.9,23.8743190765381
16.5,25.6243190765381
37.2,24.6350994110107
4,17.8160858154297
8.4,22.4821357727051
24.6,18.3288345336914
24.4,22.7807846069336
24.4,23.7807846069336
25.1,17.938835144043
24.4,18.3288345336914
22.9,22.7807846069336
22.6,23.7807846069336
27.3,19.0682945251465
16.6,17.5408058166504
21.2,20.9908065795898
26.5,20.2355461120605
16.9,20.2355461120605
18.3,17.5408058166504
5,20.2355461120605
12.7,20.2355461120605
16.9,20.2355461120605
20.9,24.4027709960938
15.3,24.4027709960938
17.3,17.020881652832
8.7,17.020881652832
22.8,17.020881652832
29.7,17.020881652832
21.7,23.3130321502686
31.6,28.0504722595215
21.9,22.9230327606201
23.6,23.3130321502686
24.1,28.0504722595215
16.9,19.2319412231445
19.7,27.3806819915771
18.8,26.3022327423096
20.1,26.6772327423096
20.6,27.8022327423096
29.9,29.6559600830078
37.1,19.8244762420654
38.9,20.5744762420654
33.1,21.5744762420654
33.1,22.8244762420654
28.5,29.2659587860107
34.4,19.8244762420654
34.8,20.5744762420654
35.1,21.5744762420654
30.6,26.0397701263428
31.6,27.7897701263428
27.3,29.0397701263428
28.3,12.8609027862549
27.1,21.1526107788086
28.2,21.1526107788086
11,10.0384426116943
21,11.078537940979
25.4,18.7341423034668
15.4,18.7341423034668
32.5,18.7341423034668
3.6,10.964693069458
6.7,11.5346937179565
21.2,18.7341423034668
22,18.7341423034668
16.4,18.4183540344238
17.2,18.4183540344238
11.6,15.2719469070435
21.7,20.6761837005615
26.2,20.6761837005615
10.2,28.4444446563721
8.1,29.1944446563721
21.8,31.4444446563721
20.6,18.7373657226562
19.4,23.2173652648926
29.3,31.3275833129883
27.4,31.3275833129883
37.1,31.3275833129883
15.8,18.7373657226562
27.4,31.3275833129883
30.4,33.2738075256348
32.2,33.2738075256348
31.3,33.2738075256348
20.3,15.7245750427246
31.7,30.0804080963135
31.5,30.0804080963135
38.1,30.0804080963135
38.9,30.0804080963135
22.3,25.333532333374
42.4,37.9307975769043
46.5,27.5157680511475
44.3,27.5157680511475
45.8,27.5157680511475
50.4,27.5157680511475
38.9,37.9307975769043
42,27.5157680511475
44.8,27.5157680511475
49.4,27.5157680511475
41.1,36.1496391296387
52.9,23.5256118774414
54.6,23.5256118774414
52,23.5256118774414
57,23.5256118774414
35.2,25.3310604095459
38,25.3310604095459
42.4,25.3310604095459
15.3,24.3287658691406
2.6,12.2440843582153
15.4,12.2440843582153
29.3,17.3264694213867
18.8,25.5490131378174
20.8,28.9990139007568
14.7,14.4043884277344
19.6,25.4897441864014
27.5,19.5739116668701
37,24.3775062561035
20.4,28.2893753051758
18.9,46.9565391540527
32.3,29.3706455230713
24.8,24.8036670684814
23.9,27.0536670684814
29.3,21.1752147674561
22.1,25.35715675354
25.6,25.35715675354
29.7,25.35715675354
34.6,25.35715675354
31.6,25.35715675354
24.6,26.8390502929688
18.7,26.8390502929688
22.7,8.26929378509521
27.2,11.7192935943604
27.5,22.4679794311523
23.2,23.0929794311523
0.4,11.4335279464722
20,22.8444404602051
30.3,19.4685878753662
33.7,19.4685878753662
10.8,14.4208383560181
21.3,32.6908226013184
14.2,18.4355602264404
15.4,22.1835803985596
16.4,23.9335803985596
16,18.6056613922119
11.9,22.8085803985596
20.8,9.38465595245361
22.3,13.077033996582
32.3,27.1697654724121
16.6,30.1697654724121
35.3,22.3271808624268
35.7,27.1697654724121
22.1,27.1710987091064
22,27.9210987091064
24.2,28.9210987091064
24.7,30.1710987091064
19.8,26.1057357788086
35.7,28.1569690704346
21.9,18.9898452758789
22.3,21.6565933227539
20.8,23.4065933227539
21.4,23.4065933227539
23.3,24.6565933227539
30.1,21.3007316589355
25.8,24.5643692016602
24.3,13.4915409088135
26.5,13.8815412521362
24,23.2206115722656
23.2,24.4706115722656
33.2,16.4064540863037
28,16.7964534759521
33.1,22.6180572509766
37.7,33.7843017578125
37.8,41.2504730224609
36,33.7843017578125
38.6,38.2543029785156
37,41.2504730224609
36.8,41.6182250976562
36.3,38.9198608398438
37.3,39.8056526184082
34.9,39.8056526184082
34.8,39.8056526184082
39.3,30.6261711120605
40.1,40.3027038574219
37,40.3027038574219
37.9,40.3027038574219
35.3,40.3027038574219
0,0
2.9,7.32802104949951
7.8,7.32802104949951
0,0
0,0
0,7.32802104949951
4.6,7.32802104949951
2.8,6.94826316833496
3.7,6.94826316833496
5.6,13.5011024475098
12.7,13.5011024475098
7.1,9.8535213470459
8,10.02024269104
14.8,14.0226221084595
17.4,14.0226221084595
22.1,13.3131942749023
