sid,x,y,UpperDepth,LowerDepth,Attribute,Val
109391,143.0070954,-35.81322853,5,15,AWC,17.23833656
109391,143.0070954,-35.81322853,15,30,AWC,17.67186928
109391,143.0070954,-35.81322853,30,60,AWC,17.55869865
109391,143.0070954,-35.81322853,60,100,AWC,17.22017479
109391,143.0070954,-35.81322853,100,200,AWC,16.62645531
109391,143.0070954,-35.81322853,0,5,BDW,1.319381118
109391,143.0070954,-35.81322853,5,15,BDW,1.345044136
109391,143.0070954,-35.81322853,15,30,BDW,1.360360265
109391,143.0070954,-35.81322853,30,60,BDW,1.35007143
109391,143.0070954,-35.81322853,60,100,BDW,1.377531648
109391,143.0070954,-35.81322853,100,200,BDW,1.403804779
109391,143.0070954,-35.81322853,0,5,CLY,36.28365326
109391,143.0070954,-35.81322853,5,15,CLY,38.57099915
109391,143.0070954,-35.81322853,15,30,CLY,43.78225327
109391,143.0070954,-35.81322853,30,60,CLY,45.5165596
109391,143.0070954,-35.81322853,60,100,CLY,47.00230026
109391,143.0070954,-35.81322853,100,200,CLY,45.64503098
109391,143.0070954,-35.81322853,0,999,DER,93.3335495
109391,143.0070954,-35.81322853,0,5,DES,1
109391,143.0070954,-35.81322853,0,200,DES,1.203714848
109391,143.0070954,-35.81322853,5,15,DES,1
109391,143.0070954,-35.81322853,15,30,DES,1
109391,143.0070954,-35.81322853,30,60,DES,1
109391,143.0070954,-35.81322853,60,100,DES,1
109391,143.0070954,-35.81322853,100,200,DES,1
109391,143.0070954,-35.81322853,0,5,ECE,25.63005257
109391,143.0070954,-35.81322853,5,15,ECE,25.21524429
109391,143.0070954,-35.81322853,15,30,ECE,24.76836205
109391,143.0070954,-35.81322853,30,60,ECE,26.30540085
109391,143.0070954,-35.81322853,60,100,ECE,27.926754
109391,143.0070954,-35.81322853,100,200,ECE,30.12353134
109391,143.0070954,-35.81322853,0,5,pHc,7.668541908
109391,143.0070954,-35.81322853,5,15,pHc,7.815726757
109391,143.0070954,-35.81322853,15,30,pHc,8.086583138
109391,143.0070954,-35.81322853,30,60,pHc,8.392632484
109391,143.0070954,-35.81322853,60,100,pHc,8.590023041
109391,143.0070954,-35.81322853,100,200,pHc,8.645204544
109391,143.0070954,-35.81322853,0,5,SND,52.24938965
109391,143.0070954,-35.81322853,5,15,SND,49.97793579
109391,143.0070954,-35.81322853,15,30,SND,44.53918457
109391,143.0070954,-35.81322853,30,60,SND,37.54734802
109391,143.0070954,-35.81322853,60,100,SND,34.47951889
109391,143.0070954,-35.81322853,100,200,SND,35.31505203
109391,143.0070954,-35.81322853,0,5,SLT,8.197089195
109391,143.0070954,-35.81322853,5,15,SLT,8.149703026
109391,143.0070954,-35.81322853,15,30,SLT,7.824789047
109391,143.0070954,-35.81322853,30,60,SLT,7.399265289
109391,143.0070954,-35.81322853,60,100,SLT,7.43465662
109391,143.0070954,-35.81322853,100,200,SLT,7.834919453
109391,143.0070954,-35.81322853,0,5,SOC,1.28554666
109391,143.0070954,-35.81322853,5,15,SOC,0.853160679
109391,143.0070954,-35.81322853,15,30,SOC,0.570697069
109391,143.0070954,-35.81322853,30,60,SOC,0.390208155
109391,143.0070954,-35.81322853,60,100,SOC,0.255521804
109391,143.0070954,-35.81322853,100,200,SOC,0.163506493
109391,143.0070954,-35.81322853,0,5,NTO,0.094552025
109391,143.0070954,-35.81322853,5,15,NTO,0.079743631
109391,143.0070954,-35.81322853,15,30,NTO,0.060181785
109391,143.0070954,-35.81322853,30,60,NTO,0.040068239
109391,143.0070954,-35.81322853,60,100,NTO,0.026813077
109391,143.0070954,-35.81322853,100,200,NTO,0.022805717
109391,143.0070954,-35.81322853,0,5,PTO,0.026713464
109391,143.0070954,-35.81322853,5,15,PTO,0.025713751
109391,143.0070954,-35.81322853,15,30,PTO,0.022921944
109391,143.0070954,-35.81322853,30,60,PTO,0.021217791
109391,143.0070954,-35.81322853,60,100,PTO,0.020508355
109391,143.0070954,-35.81322853,100,200,PTO,0.018431935
109399,143.0092506,-35.81322853,0,5,AWC,16.66462898
109399,143.0092506,-35.81322853,5,15,AWC,16.91871452
109399,143.0092506,-35.81322853,15,30,AWC,17.29721832
109399,143.0092506,-35.81322853,30,60,AWC,17.21128273
109399,143.0092506,-35.81322853,60,100,AWC,16.90433502
109399,143.0092506,-35.81322853,100,200,AWC,16.29326248
109399,143.0092506,-35.81322853,0,5,BDW,1.321612239
109399,143.0092506,-35.81322853,5,15,BDW,1.348197103
109399,143.0092506,-35.81322853,15,30,BDW,1.364244103
109399,143.0092506,-35.81322853,30,60,BDW,1.358415127
109399,143.0092506,-35.81322853,60,100,BDW,1.386846662
109399,143.0092506,-35.81322853,100,200,BDW,1.415518999
109399,143.0092506,-35.81322853,0,5,CLY,36.75354385
109399,143.0092506,-35.81322853,5,15,CLY,38.95375824
109399,143.0092506,-35.81322853,15,30,CLY,44.01716995
109399,143.0092506,-35.81322853,30,60,CLY,45.85233688
109399,143.0092506,-35.81322853,60,100,CLY,47.48311996
109399,143.0092506,-35.81322853,100,200,CLY,46.12324142
109399,143.0092506,-35.81322853,0,999,DER,93.6088028
109399,143.0092506,-35.81322853,0,5,DES,1
109399,143.0092506,-35.81322853,0,200,DES,1.217111588
109399,143.0092506,-35.81322853,5,15,DES,1
109399,143.0092506,-35.81322853,15,30,DES,1
109399,143.0092506,-35.81322853,30,60,DES,1
109399,143.0092506,-35.81322853,60,100,DES,1
109399,143.0092506,-35.81322853,100,200,DES,1
109399,143.0092506,-35.81322853,0,5,ECE,27.57929039
109399,143.0092506,-35.81322853,5,15,ECE,27.14804649
109399,143.0092506,-35.81322853,15,30,ECE,26.69286346
109399,143.0092506,-35.81322853,30,60,ECE,28.40385437
109399,143.0092506,-35.81322853,60,100,ECE,30.20722198
109399,143.0092506,-35.81322853,100,200,ECE,32.71700668
109399,143.0092506,-35.81322853,0,5,pHc,7.683022022
109399,143.0092506,-35.81322853,5,15,pHc,7.829545975
109399,143.0092506,-35.81322853,15,30,pHc,8.099825859
109399,143.0092506,-35.81322853,30,60,pHc,8.411561966
109399,143.0092506,-35.81322853,60,100,pHc,8.618139267
109399,143.0092506,-35.81322853,100,200,pHc,8.673183441
109399,143.0092506,-35.81322853,0,5,SND,51.79275131
109399,143.0092506,-35.81322853,5,15,SND,49.50660324
109399,143.0092506,-35.81322853,15,30,SND,44.0354805
109399,143.0092506,-35.81322853,30,60,SND,36.86003494
109399,143.0092506,-35.81322853,60,100,SND,33.70899582
109399,143.0092506,-35.81322853,100,200,SND,34.81300735
109399,143.0092506,-35.81322853,0,5,SLT,7.107846737
109399,143.0092506,-35.81322853,5,15,SLT,7.06354332
109399,143.0092506,-35.81322853,15,30,SLT,6.76111412
109399,143.0092506,-35.81322853,30,60,SLT,6.3663311
109399,143.0092506,-35.81322853,60,100,SLT,6.40018034
109399,143.0092506,-35.81322853,100,200,SLT,6.774610043
109399,143.0092506,-35.81322853,0,5,SOC,1.295447469
109399,143.0092506,-35.81322853,5,15,SOC,0.869795501
109399,143.0092506,-35.81322853,15,30,SOC,0.582964718
109399,143.0092506,-35.81322853,30,60,SOC,0.402318448
109399,143.0092506,-35.81322853,60,100,SOC,0.264132738
109399,143.0092506,-35.81322853,100,200,SOC,0.169324249
109399,143.0092506,-35.81322853,0,5,NTO,0.102884583
109399,143.0092506,-35.81322853,5,15,NTO,0.08678069
109399,143.0092506,-35.81322853,15,30,NTO,0.065700211
109399,143.0092506,-35.81322853,30,60,NTO,0.043533955
109399,143.0092506,-35.81322853,60,100,NTO,0.028789446
109399,143.0092506,-35.81322853,100,200,NTO,0.024181534
109399,143.0092506,-35.81322853,0,5,PTO,0.029464759
109399,143.0092506,-35.81322853,5,15,PTO,0.028368074
109399,143.0092506,-35.81322853,15,30,PTO,0.025346445
109399,143.0092506,-35.81322853,30,60,PTO,0.023339225
109399,143.0092506,-35.81322853,60,100,PTO,0.022190284
109399,143.0092506,-35.81322853,100,200,PTO,0.019605631
110225,142.9607586,-35.81366533,0,5,AWC,15.31241894
110225,142.9607586,-35.81366533,5,15,AWC,15.55846405
110225,142.9607586,-35.81366533,15,30,AWC,15.91073418
110225,142.9607586,-35.81366533,30,60,AWC,15.94059181
110225,142.9607586,-35.81366533,60,100,AWC,15.76471901
110225,142.9607586,-35.81366533,100,200,AWC,15.43746281
110225,142.9607586,-35.81366533,0,5,BDW,1.39452076
110225,142.9607586,-35.81366533,5,15,BDW,1.419379592
110225,142.9607586,-35.81366533,15,30,BDW,1.433430672
110225,142.9607586,-35.81366533,30,60,BDW,1.410593629
110225,142.9607586,-35.81366533,60,100,BDW,1.438470602
110225,142.9607586,-35.81366533,100,200,BDW,1.465417385
110225,142.9607586,-35.81366533,0,5,CLY,27.50327301
110225,142.9607586,-35.81366533,5,15,CLY,30.16934013
110225,142.9607586,-35.81366533,15,30,CLY,36.14577866
110225,142.9607586,-35.81366533,30,60,CLY,38.3614502
110225,142.9607586,-35.81366533,60,100,CLY,39.63826752
110225,142.9607586,-35.81366533,100,200,CLY,38.67448044
110225,142.9607586,-35.81366533,0,999,DER,97.35041046
110225,142.9607586,-35.81366533,0,5,DES,1
110225,142.9607586,-35.81366533,0,200,DES,1.196142197
110225,142.9607586,-35.81366533,5,15,DES,1
110225,142.9607586,-35.81366533,15,30,DES,1
110225,142.9607586,-35.81366533,30,60,DES,1
110225,142.9607586,-35.81366533,60,100,DES,1
110225,142.9607586,-35.81366533,100,200,DES,1
110225,142.9607586,-35.81366533,0,5,ECE,25.66356087
110225,142.9607586,-35.81366533,5,15,ECE,25.25327492
110225,142.9607586,-35.81366533,15,30,ECE,24.80072403
110225,142.9607586,-35.81366533,30,60,ECE,26.32849693
110225,142.9607586,-35.81366533,60,100,ECE,27.95039177
110225,142.9607586,-35.81366533,100,200,ECE,30.17465401
110225,142.9607586,-35.81366533,0,5,pHc,7.542806149
110225,142.9607586,-35.81366533,5,15,pHc,7.686882496
110225,142.9607586,-35.81366533,15,30,pHc,8.007680893
110225,142.9607586,-35.81366533,30,60,pHc,8.362362862
110225,142.9607586,-35.81366533,60,100,pHc,8.565008163
110225,142.9607586,-35.81366533,100,200,pHc,8.611955643
110225,142.9607586,-35.81366533,0,5,SND,62.46056366
110225,142.9607586,-35.81366533,5,15,SND,60.22737885
110225,142.9607586,-35.81366533,15,30,SND,54.77404785
110225,142.9607586,-35.81366533,30,60,SND,47.55607605
110225,142.9607586,-35.81366533,60,100,SND,44.25336838
110225,142.9607586,-35.81366533,100,200,SND,44.50443268
110225,142.9607586,-35.81366533,0,5,SLT,8.527524948
110225,142.9607586,-35.81366533,5,15,SLT,8.479791641
110225,142.9607586,-35.81366533,15,30,SLT,8.149249077
110225,142.9607586,-35.81366533,30,60,SLT,7.715679646
110225,142.9607586,-35.81366533,60,100,SLT,7.748380184
110225,142.9607586,-35.81366533,100,200,SLT,8.16265583
110225,142.9607586,-35.81366533,0,5,SOC,1.421233892
110225,142.9607586,-35.81366533,5,15,SOC,0.879086375
110225,142.9607586,-35.81366533,15,30,SOC,0.565948725
110225,142.9607586,-35.81366533,30,60,SOC,0.41265738
110225,142.9607586,-35.81366533,60,100,SOC,0.269598305
110225,142.9607586,-35.81366533,100,200,SOC,0.173436806
110225,142.9607586,-35.81366533,0,5,NTO,0.094838157
110225,142.9607586,-35.81366533,5,15,NTO,0.080443077
110225,142.9607586,-35.81366533,15,30,NTO,0.056631893
110225,142.9607586,-35.81366533,30,60,NTO,0.037425093
110225,142.9607586,-35.81366533,60,100,NTO,0.02571171
110225,142.9607586,-35.81366533,100,200,NTO,0.021907413
110225,142.9607586,-35.81366533,0,5,PTO,0.024126416
110225,142.9607586,-35.81366533,5,15,PTO,0.02322093
110225,142.9607586,-35.81366533,15,30,PTO,0.020549413
110225,142.9607586,-35.81366533,30,60,PTO,0.018771162
110225,142.9607586,-35.81366533,60,100,PTO,0.018367372
110225,142.9607586,-35.81366533,100,200,PTO,0.016343646
110287,142.9774614,-35.81366533,0,5,AWC,16.18893433
110287,142.9774614,-35.81366533,5,15,AWC,16.38921738
110287,142.9774614,-35.81366533,15,30,AWC,16.71417809
110287,142.9774614,-35.81366533,30,60,AWC,16.55100822
110287,142.9774614,-35.81366533,60,100,AWC,16.16308594
110287,142.9774614,-35.81366533,100,200,AWC,15.47626209
110287,142.9774614,-35.81366533,0,5,BDW,1.37198472
110287,142.9774614,-35.81366533,5,15,BDW,1.397270799
110287,142.9774614,-35.81366533,15,30,BDW,1.411466241
110287,142.9774614,-35.81366533,30,60,BDW,1.396802425
110287,142.9774614,-35.81366533,60,100,BDW,1.425336003
110287,142.9774614,-35.81366533,100,200,BDW,1.453773856
110287,142.9774614,-35.81366533,0,5,CLY,29.49343109
110287,142.9774614,-35.81366533,5,15,CLY,32.20452881
110287,142.9774614,-35.81366533,15,30,CLY,38.35543442
110287,142.9774614,-35.81366533,30,60,CLY,40.7132225
110287,142.9774614,-35.81366533,60,100,CLY,42.20133591
110287,142.9774614,-35.81366533,100,200,CLY,41.09095764
110287,142.9774614,-35.81366533,0,999,DER,99.54804993
110287,142.9774614,-35.81366533,0,5,DES,1
110287,142.9774614,-35.81366533,0,200,DES,1.172834754
110287,142.9774614,-35.81366533,5,15,DES,1
110287,142.9774614,-35.81366533,15,30,DES,1
110287,142.9774614,-35.81366533,30,60,DES,1
110287,142.9774614,-35.81366533,60,100,DES,1
110287,142.9774614,-35.81366533,100,200,DES,1
110287,142.9774614,-35.81366533,0,5,ECE,25.9846077
110287,142.9774614,-35.81366533,5,15,ECE,25.57863235
110287,142.9774614,-35.81366533,15,30,ECE,25.14451981
110287,142.9774614,-35.81366533,30,60,ECE,26.76747131
110287,142.9774614,-35.81366533,60,100,ECE,28.48823547
110287,142.9774614,-35.81366533,100,200,ECE,30.96526527
110287,142.9774614,-35.81366533,0,5,pHc,7.540989876
110287,142.9774614,-35.81366533,5,15,pHc,7.68735218
110287,142.9774614,-35.81366533,15,30,pHc,8.003661156
110287,142.9774614,-35.81366533,30,60,pHc,8.343909264
110287,142.9774614,-35.81366533,60,100,pHc,8.538731575
110287,142.9774614,-35.81366533,100,200,pHc,8.588459015
110287,142.9774614,-35.81366533,0,5,SND,57.15630341
110287,142.9774614,-35.81366533,5,15,SND,54.64092636
110287,142.9774614,-35.81366533,15,30,SND,48.78375244
110287,142.9774614,-35.81366533,30,60,SND,40.08540726
110287,142.9774614,-35.81366533,60,100,SND,37.13231659
110287,142.9774614,-35.81366533,100,200,SND,38.20801163
110287,142.9774614,-35.81366533,0,5,SLT,7.282521725
110287,142.9774614,-35.81366533,5,15,SLT,7.237138748
110287,142.9774614,-35.81366533,15,30,SLT,6.930482388
110287,142.9774614,-35.81366533,30,60,SLT,6.52835083
110287,142.9774614,-35.81366533,60,100,SLT,6.554718494
110287,142.9774614,-35.81366533,100,200,SLT,6.925406456
110287,142.9774614,-35.81366533,0,5,SOC,1.420046449
110287,142.9774614,-35.81366533,5,15,SOC,0.93247366
110287,142.9774614,-35.81366533,15,30,SOC,0.624940097
110287,142.9774614,-35.81366533,30,60,SOC,0.435317755
110287,142.9774614,-35.81366533,60,100,SOC,0.282692492
110287,142.9774614,-35.81366533,100,200,SOC,0.179187402
110287,142.9774614,-35.81366533,0,5,NTO,0.09888082
110287,142.9774614,-35.81366533,5,15,NTO,0.083124049
110287,142.9774614,-35.81366533,15,30,NTO,0.059448626
110287,142.9774614,-35.81366533,30,60,NTO,0.03900215
110287,142.9774614,-35.81366533,60,100,NTO,0.026550956
110287,142.9774614,-35.81366533,100,200,NTO,0.022576243
110287,142.9774614,-35.81366533,0,5,PTO,0.022330232
110287,142.9774614,-35.81366533,5,15,PTO,0.021472553
110287,142.9774614,-35.81366533,15,30,PTO,0.019157724
110287,142.9774614,-35.81366533,30,60,PTO,0.017406624
110287,142.9774614,-35.81366533,60,100,PTO,0.016512124
110287,142.9774614,-35.81366533,100,200,PTO,0.014279358
112858,142.9925478,-35.81475733,0,5,AWC,16.91182899
112858,142.9925478,-35.81475733,5,15,AWC,17.16043854
112858,142.9925478,-35.81475733,15,30,AWC,17.55840874
112858,142.9925478,-35.81475733,30,60,AWC,17.42510796
112858,142.9925478,-35.81475733,60,100,AWC,16.91810417
112858,142.9925478,-35.81475733,100,200,AWC,16.15677071
112858,142.9925478,-35.81475733,0,5,BDW,1.330155015
112858,142.9925478,-35.81475733,5,15,BDW,1.356497169
112858,142.9925478,-35.81475733,15,30,BDW,1.372310162
112858,142.9925478,-35.81475733,30,60,BDW,1.367547274
112858,142.9925478,-35.81475733,60,100,BDW,1.395765781
112858,142.9925478,-35.81475733,100,200,BDW,1.423692703
112858,142.9925478,-35.81475733,0,5,CLY,32.69819641
112858,142.9925478,-35.81475733,5,15,CLY,35.11254501
112858,142.9925478,-35.81475733,15,30,CLY,40.54256821
112858,142.9925478,-35.81475733,30,60,CLY,42.40393066
112858,142.9925478,-35.81475733,60,100,CLY,43.89998627
112858,142.9925478,-35.81475733,100,200,CLY,42.63409424
112858,142.9925478,-35.81475733,0,999,DER,97.4053421
112858,142.9925478,-35.81475733,0,5,DES,1
112858,142.9925478,-35.81475733,0,200,DES,1.157979846
112858,142.9925478,-35.81475733,5,15,DES,1
112858,142.9925478,-35.81475733,15,30,DES,1
112858,142.9925478,-35.81475733,30,60,DES,1
112858,142.9925478,-35.81475733,60,100,DES,1
112858,142.9925478,-35.81475733,100,200,DES,1
112858,142.9925478,-35.81475733,0,5,ECE,27.48496628
112858,142.9925478,-35.81475733,5,15,ECE,27.05238724
112858,142.9925478,-35.81475733,15,30,ECE,26.58768654
112858,142.9925478,-35.81475733,30,60,ECE,28.26636696
112858,142.9925478,-35.81475733,60,100,ECE,30.04590416
112858,142.9925478,-35.81475733,100,200,ECE,32.53552246
112858,142.9925478,-35.81475733,0,5,pHc,7.632937908
112858,142.9925478,-35.81475733,5,15,pHc,7.781851768
112858,142.9925478,-35.81475733,15,30,pHc,8.069270134
112858,142.9925478,-35.81475733,30,60,pHc,8.390621185
112858,142.9925478,-35.81475733,60,100,pHc,8.59817791
112858,142.9925478,-35.81475733,100,200,pHc,8.65237236
112858,142.9925478,-35.81475733,0,5,SND,55.39423752
112858,142.9925478,-35.81475733,5,15,SND,53.05915451
112858,142.9925478,-35.81475733,15,30,SND,47.44854355
112858,142.9925478,-35.81475733,30,60,SND,39.98374176
112858,142.9925478,-35.81475733,60,100,SND,35.67593765
112858,142.9925478,-35.81475733,100,200,SND,36.50497437
112858,142.9925478,-35.81475733,0,5,SLT,8.314297676
112858,142.9925478,-35.81475733,5,15,SLT,8.265875816
112858,142.9925478,-35.81475733,15,30,SLT,7.93751049
112858,142.9925478,-35.81475733,30,60,SLT,7.505664349
112858,142.9925478,-35.81475733,60,100,SLT,7.539238453
112858,142.9925478,-35.81475733,100,200,SLT,7.934596539
112858,142.9925478,-35.81475733,0,5,SOC,1.374403119
112858,142.9925478,-35.81475733,5,15,SOC,0.890595555
112858,142.9925478,-35.81475733,15,30,SOC,0.600239813
112858,142.9925478,-35.81475733,30,60,SOC,0.408840805
112858,142.9925478,-35.81475733,60,100,SOC,0.266869009
112858,142.9925478,-35.81475733,100,200,SOC,0.169407353
112858,142.9925478,-35.81475733,0,5,NTO,0.095689669
112858,142.9925478,-35.81475733,5,15,NTO,0.080688156
112858,142.9925478,-35.81475733,15,30,NTO,0.059842922
112858,142.9925478,-35.81475733,30,60,NTO,0.039651442
112858,142.9925478,-35.81475733,60,100,NTO,0.027198119
112858,142.9925478,-35.81475733,100,200,NTO,0.023187838
112858,142.9925478,-35.81475733,0,5,PTO,0.023113796
112858,142.9925478,-35.81475733,5,15,PTO,0.02224016
112858,142.9925478,-35.81475733,15,30,PTO,0.019943908
112858,142.9925478,-35.81475733,30,60,PTO,0.018353451
112858,142.9925478,-35.81475733,60,100,PTO,0.017420735
112858,142.9925478,-35.81475733,100,200,PTO,0.015115504
115212,142.9491744,-35.81584933,0,5,AWC,14.12747192
115212,142.9491744,-35.81584933,5,15,AWC,14.43910789
115212,142.9491744,-35.81584933,15,30,AWC,15.00252438
115212,142.9491744,-35.81584933,30,60,AWC,15.29236126
115212,142.9491744,-35.81584933,60,100,AWC,15.25986958
115212,142.9491744,-35.81584933,100,200,AWC,15.05980587
115212,142.9491744,-35.81584933,0,5,BDW,1.363313556
115212,142.9491744,-35.81584933,5,15,BDW,1.390866756
115212,142.9491744,-35.81584933,15,30,BDW,1.408417821
115212,142.9491744,-35.81584933,30,60,BDW,1.404299378
115212,142.9491744,-35.81584933,60,100,BDW,1.432388306
115212,142.9491744,-35.81584933,100,200,BDW,1.46018374
115212,142.9491744,-35.81584933,0,5,CLY,33.57444
115212,142.9491744,-35.81584933,5,15,CLY,35.83811951
115212,142.9491744,-35.81584933,15,30,CLY,40.86659241
115212,142.9491744,-35.81584933,30,60,CLY,42.53642273
115212,142.9491744,-35.81584933,60,100,CLY,44.34833145
115212,142.9491744,-35.81584933,100,200,CLY,43.22214127
115212,142.9491744,-35.81584933,0,999,DER,95.01134491
115212,142.9491744,-35.81584933,0,5,DES,1
115212,142.9491744,-35.81584933,0,200,DES,1.169431567
115212,142.9491744,-35.81584933,5,15,DES,1
115212,142.9491744,-35.81584933,15,30,DES,1
115212,142.9491744,-35.81584933,30,60,DES,1
115212,142.9491744,-35.81584933,60,100,DES,1
115212,142.9491744,-35.81584933,100,200,DES,1
115212,142.9491744,-35.81584933,0,5,ECE,24.44029236
115212,142.9491744,-35.81584933,5,15,ECE,24.06866455
115212,142.9491744,-35.81584933,15,30,ECE,23.67663193
115212,142.9491744,-35.81584933,30,60,ECE,25.21102333
115212,142.9491744,-35.81584933,60,100,ECE,26.8450222
115212,142.9491744,-35.81584933,100,200,ECE,29.23225594
115212,142.9491744,-35.81584933,0,5,pHc,7.566346169
115212,142.9491744,-35.81584933,5,15,pHc,7.710525513
115212,142.9491744,-35.81584933,15,30,pHc,8.023702621
115212,142.9491744,-35.81584933,30,60,pHc,8.38051796
115212,142.9491744,-35.81584933,60,100,pHc,8.597891808
115212,142.9491744,-35.81584933,100,200,pHc,8.64268589
115212,142.9491744,-35.81584933,0,5,SND,56.73662186
115212,142.9491744,-35.81584933,5,15,SND,54.72028732
115212,142.9491744,-35.81584933,15,30,SND,49.73907471
115212,142.9491744,-35.81584933,30,60,SND,43.55046844
115212,142.9491744,-35.81584933,60,100,SND,40.23332596
115212,142.9491744,-35.81584933,100,200,SND,40.86047745
115212,142.9491744,-35.81584933,0,5,SLT,7.942531109
115212,142.9491744,-35.81584933,5,15,SLT,7.901030064
115212,142.9491744,-35.81584933,15,30,SLT,7.58878088
115212,142.9491744,-35.81584933,30,60,SLT,7.183711529
115212,142.9491744,-35.81584933,60,100,SLT,7.240164757
115212,142.9491744,-35.81584933,100,200,SLT,7.685946465
115212,142.9491744,-35.81584933,0,5,SOC,1.356819391
115212,142.9491744,-35.81584933,5,15,SOC,0.856074333
115212,142.9491744,-35.81584933,15,30,SOC,0.554156184
115212,142.9491744,-35.81584933,30,60,SOC,0.398259908
115212,142.9491744,-35.81584933,60,100,SOC,0.260849029
115212,142.9491744,-35.81584933,100,200,SOC,0.168836877
115212,142.9491744,-35.81584933,0,5,NTO,0.096968472
115212,142.9491744,-35.81584933,5,15,NTO,0.082792334
115212,142.9491744,-35.81584933,15,30,NTO,0.060138926
115212,142.9491744,-35.81584933,30,60,NTO,0.039872937
115212,142.9491744,-35.81584933,60,100,NTO,0.027411416
115212,142.9491744,-35.81584933,100,200,NTO,0.023280904
115212,142.9491744,-35.81584933,0,5,PTO,0.027521754
115212,142.9491744,-35.81584933,5,15,PTO,0.026556067
115212,142.9491744,-35.81584933,15,30,PTO,0.023652043
115212,142.9491744,-35.81584933,30,60,PTO,0.021697434
115212,142.9491744,-35.81584933,60,100,PTO,0.020822527
115212,142.9491744,-35.81584933,100,200,PTO,0.018695785
118259,142.956987,-35.81715973,0,5,AWC,16.05023956
118259,142.956987,-35.81715973,5,15,AWC,16.31082153
118259,142.956987,-35.81715973,15,30,AWC,16.76976776
118259,142.956987,-35.81715973,30,60,AWC,16.85725212
118259,142.956987,-35.81715973,60,100,AWC,16.59115791
118259,142.956987,-35.81715973,100,200,AWC,16.15963936
118259,142.956987,-35.81715973,0,5,BDW,1.349677444
118259,142.956987,-35.81715973,5,15,BDW,1.376443505
118259,142.956987,-35.81715973,15,30,BDW,1.393690109
118259,142.956987,-35.81715973,30,60,BDW,1.388402462
118259,142.956987,-35.81715973,60,100,BDW,1.4160043
118259,142.956987,-35.81715973,100,200,BDW,1.442375779
118259,142.956987,-35.81715973,0,5,CLY,32.00378036
118259,142.956987,-35.81715973,5,15,CLY,34.26867676
118259,142.956987,-35.81715973,15,30,CLY,39.51707077
118259,142.956987,-35.81715973,30,60,CLY,42.39802551
118259,142.956987,-35.81715973,60,100,CLY,43.92282104
118259,142.956987,-35.81715973,100,200,CLY,42.68494797
118259,142.956987,-35.81715973,0,999,DER,97.45698547
118259,142.956987,-35.81715973,0,5,DES,1
118259,142.956987,-35.81715973,0,200,DES,1.163931727
118259,142.956987,-35.81715973,5,15,DES,1
118259,142.956987,-35.81715973,15,30,DES,1
118259,142.956987,-35.81715973,30,60,DES,1
118259,142.956987,-35.81715973,60,100,DES,1
118259,142.956987,-35.81715973,100,200,DES,1
118259,142.956987,-35.81715973,0,5,ECE,26.36067581
118259,142.956987,-35.81715973,5,15,ECE,25.95732307
118259,142.956987,-35.81715973,15,30,ECE,25.52903748
118259,142.956987,-35.81715973,30,60,ECE,27.15910339
118259,142.956987,-35.81715973,60,100,ECE,28.91225052
118259,142.956987,-35.81715973,100,200,ECE,31.42056656
118259,142.956987,-35.81715973,0,5,pHc,7.68894577
118259,142.956987,-35.81715973,5,15,pHc,7.834046841
118259,142.956987,-35.81715973,15,30,pHc,8.140268326
118259,142.956987,-35.81715973,30,60,pHc,8.49418354
118259,142.956987,-35.81715973,60,100,pHc,8.703474998
118259,142.956987,-35.81715973,100,200,pHc,8.749606133
118259,142.956987,-35.81715973,0,5,SND,58.3331604
118259,142.956987,-35.81715973,5,15,SND,56.24477386
118259,142.956987,-35.81715973,15,30,SND,51.08327484
118259,142.956987,-35.81715973,30,60,SND,44.34594727
118259,142.956987,-35.81715973,60,100,SND,39.08013535
118259,142.956987,-35.81715973,100,200,SND,39.44359207
118259,142.956987,-35.81715973,0,5,SLT,7.80146265
118259,142.956987,-35.81715973,5,15,SLT,7.756127357
118259,142.956987,-35.81715973,15,30,SLT,7.440721512
118259,142.956987,-35.81715973,30,60,SLT,7.027751923
118259,142.956987,-35.81715973,60,100,SLT,7.068403721
118259,142.956987,-35.81715973,100,200,SLT,7.469029903
118259,142.956987,-35.81715973,0,5,SOC,1.350228429
118259,142.956987,-35.81715973,5,15,SOC,0.860992789
118259,142.956987,-35.81715973,15,30,SOC,0.567430556
118259,142.956987,-35.81715973,30,60,SOC,0.407237589
118259,142.956987,-35.81715973,60,100,SOC,0.266869843
118259,142.956987,-35.81715973,100,200,SOC,0.169808224
118259,142.956987,-35.81715973,0,5,NTO,0.098465152
118259,142.956987,-35.81715973,5,15,NTO,0.08404845
118259,142.956987,-35.81715973,15,30,NTO,0.059705604
118259,142.956987,-35.81715973,30,60,NTO,0.039755102
118259,142.956987,-35.81715973,60,100,NTO,0.026938763
118259,142.956987,-35.81715973,100,200,NTO,0.022962438
118259,142.956987,-35.81715973,0,5,PTO,0.028494071
118259,142.956987,-35.81715973,5,15,PTO,0.027482739
118259,142.956987,-35.81715973,15,30,PTO,0.024493989
118259,142.956987,-35.81715973,30,60,PTO,0.022668039
118259,142.956987,-35.81715973,60,100,PTO,0.022092352
118259,142.956987,-35.81715973,100,200,PTO,0.019634578
119301,142.9666854,-35.81759653,0,5,AWC,14.51314926
