"SiteID","Easting","Northing","Depth","Stratify","Transect","Clay","pH","AACN","Elevation","Hillshading","Landsat_Band1","Light_insolation","Mid_Slope_Positon","MRVBF","NDVI","Slope","Terrain_Ruggedness_Index","TWI"
"h142",151.302449,-32.82843681,0.84,2,7,10,8.1,87.2612686157227,191.131011962891,10.2621755599976,53.5323028564453,1831.59204101562,0.491094201803207,0.0327398888766766,-0.218707919120789,11.1533870697021,9.05769443511963,9.57071304321289
"h143",151.3038244,-32.82857271,0.05,2,7,34,7,76.6841812133789,179.193801879883,11.0263795852661,56.9024467468262,1785.18334960938,0.698404014110565,0.00384418037720025,-0.236736282706261,10.5877733230591,9.72036838531494,9.14617443084717
"h143",151.3038244,-32.82857271,0.26,2,7,40,7.3,76.6841812133789,179.193801879883,11.0263795852661,56.9024467468262,1785.18334960938,0.698404014110565,0.00384418037720025,-0.236736282706261,10.5877733230591,9.72036838531494,9.14617443084717
"h143",151.3038244,-32.82857271,0.45,2,7,NA,7.8,76.6841812133789,179.193801879883,11.0263795852661,56.9024467468262,1785.18334960938,0.698404014110565,0.00384418037720025,-0.236736282706261,10.5877733230591,9.72036838531494,9.14617443084717
"h144",151.3051195,-32.82787776,0.09,2,7,45,6.5,58.3222961425781,159.354476928711,3.83831715583801,50.8857421875,1764.68603515625,0.513469457626343,0.118478134274483,-0.167496919631958,4.24424982070923,4.96659755706787,10.1797647476196
"h144",151.3051195,-32.82787776,0.23,2,7,49,7.3,58.3222961425781,159.354476928711,3.83831715583801,50.8857421875,1764.68603515625,0.513469457626343,0.118478134274483,-0.167496919631958,4.24424982070923,4.96659755706787,10.1797647476196
"h144",151.3051195,-32.82787776,0.41,2,7,40,8,58.3222961425781,159.354476928711,3.83831715583801,50.8857421875,1764.68603515625,0.513469457626343,0.118478134274483,-0.167496919631958,4.24424982070923,4.96659755706787,10.1797647476196
"h144",151.3051195,-32.82787776,0.78,2,7,40,8.4,58.3222961425781,159.354476928711,3.83831715583801,50.8857421875,1764.68603515625,0.513469457626343,0.118478134274483,-0.167496919631958,4.24424982070923,4.96659755706787,10.1797647476196
"h145",151.3076451,-32.82650497,0.09,2,7,10,7.4,44.4136428833008,142.460693359375,11.1291131973267,54.2013854980469,1603.09118652344,0.433801919221878,0.174528643488884,-0.188434332609177,8.50728034973145,6.13538408279419,9.62604713439941
"h145",151.3076451,-32.82650497,0.25,2,7,40,8.2,44.4136428833008,142.460693359375,11.1291131973267,54.2013854980469,1603.09118652344,0.433801919221878,0.174528643488884,-0.188434332609177,8.50728034973145,6.13538408279419,9.62604713439941
"h145",151.3076451,-32.82650497,0.47,2,7,57,8,44.4136428833008,142.460693359375,11.1291131973267,54.2013854980469,1603.09118652344,0.433801919221878,0.174528643488884,-0.188434332609177,8.50728034973145,6.13538408279419,9.62604713439941
"h145",151.3076451,-32.82650497,0.68,2,7,57,7.7,44.4136428833008,142.460693359375,11.1291131973267,54.2013854980469,1603.09118652344,0.433801919221878,0.174528643488884,-0.188434332609177,8.50728034973145,6.13538408279419,9.62604713439941
"h145",151.3076451,-32.82650497,0.88,2,7,NA,7.8,44.4136428833008,142.460693359375,11.1291131973267,54.2013854980469,1603.09118652344,0.433801919221878,0.174528643488884,-0.188434332609177,8.50728034973145,6.13538408279419,9.62604713439941
"h146",151.3093209,-32.8277001,0.06,2,7,40,5.6,23.7312774658203,120.572738647461,5.68114900588989,40.3124694824219,1620.05712890625,0.31394299864769,0.632452845573425,-0.299498170614243,4.99133968353271,4.32473611831665,11.9264965057373
"h146",151.3093209,-32.8277001,0.18,2,7,40,7.03,23.7312774658203,120.572738647461,5.68114900588989,40.3124694824219,1620.05712890625,0.31394299864769,0.632452845573425,-0.299498170614243,4.99133968353271,4.32473611831665,11.9264965057373
"h146",151.3093209,-32.8277001,0.55,2,7,57,5.5,23.7312774658203,120.572738647461,5.68114900588989,40.3124694824219,1620.05712890625,0.31394299864769,0.632452845573425,-0.299498170614243,4.99133968353271,4.32473611831665,11.9264965057373
"h147",151.3125983,-32.82950303,0.1,2,7,39,6.6,10.6122255325317,105.086441040039,1.40931975841522,46.8403816223145,1696.69396972656,0.815060198307037,2.98171377182007,-0.243482902646065,1.40448451042175,2.19798254966736,16.0553226470947
"h147",151.3125983,-32.82950303,0.36,2,7,57,6.5,10.6122255325317,105.086441040039,1.40931975841522,46.8403816223145,1696.69396972656,0.815060198307037,2.98171377182007,-0.243482902646065,1.40448451042175,2.19798254966736,16.0553226470947
"h155",151.3170973,-32.82545095,0.09,2,7,8,6.72,40.4987144470215,129.913803100586,2.09621214866638,43.5671081542969,1735.89721679688,0.832930505275726,0.0722924098372459,-0.296830415725708,2.21985459327698,3.24564337730408,10.4168767929077
"h155",151.3170973,-32.82545095,0.3,2,7,14,6.57,40.4987144470215,129.913803100586,2.09621214866638,43.5671081542969,1735.89721679688,0.832930505275726,0.0722924098372459,-0.296830415725708,2.21985459327698,3.24564337730408,10.4168767929077
"h155",151.3170973,-32.82545095,0.7,2,7,NA,5.93,40.4987144470215,129.913803100586,2.09621214866638,43.5671081542969,1735.89721679688,0.832930505275726,0.0722924098372459,-0.296830415725708,2.21985459327698,3.24564337730408,10.4168767929077
"h155",151.3170973,-32.82545095,0.88,2,7,NA,5.5,40.4987144470215,129.913803100586,2.09621214866638,43.5671081542969,1735.89721679688,0.832930505275726,0.0722924098372459,-0.296830415725708,2.21985459327698,3.24564337730408,10.4168767929077
"h155",151.3170973,-32.82545095,0.97,2,7,14,5.93,40.4987144470215,129.913803100586,2.09621214866638,43.5671081542969,1735.89721679688,0.832930505275726,0.0722924098372459,-0.296830415725708,2.21985459327698,3.24564337730408,10.4168767929077
"h156",151.3174101,-32.82585199,0.13,2,7,21,6.69,38.4761161804199,127.825019836426,8.551025390625,47.8831977844238,1627.98547363281,0.778026282787323,0.103321455419064,-0.239716053009033,6.84955644607544,4.93933534622192,9.29939842224121
"h156",151.3174101,-32.82585199,0.35,2,7,21,6.86,38.4761161804199,127.825019836426,8.551025390625,47.8831977844238,1627.98547363281,0.778026282787323,0.103321455419064,-0.239716053009033,6.84955644607544,4.93933534622192,9.29939842224121
"h156",151.3174101,-32.82585199,0.6,2,7,45,6.54,38.4761161804199,127.825019836426,8.551025390625,47.8831977844238,1627.98547363281,0.778026282787323,0.103321455419064,-0.239716053009033,6.84955644607544,4.93933534622192,9.29939842224121
"h156",151.3174101,-32.82585199,0.84,2,7,NA,6.29,38.4761161804199,127.825019836426,8.551025390625,47.8831977844238,1627.98547363281,0.778026282787323,0.103321455419064,-0.239716053009033,6.84955644607544,4.93933534622192,9.29939842224121
"h157",151.3176598,-32.82620709,0.1,2,7,8,5.68,31.0370330810547,120.315292358398,8.37696075439453,48.2140579223633,1617.10485839844,0.35826250910759,0.361534118652344,-0.23178768157959,6.7202467918396,5.0304708480835,9.80950832366943
"h157",151.3176598,-32.82620709,0.29,2,7,14,7.11,31.0370330810547,120.315292358398,8.37696075439453,48.2140579223633,1617.10485839844,0.35826250910759,0.361534118652344,-0.23178768157959,6.7202467918396,5.0304708480835,9.80950832366943
"h157",151.3176598,-32.82620709,0.59,2,7,32,6.33,31.0370330810547,120.315292358398,8.37696075439453,48.2140579223633,1617.10485839844,0.35826250910759,0.361534118652344,-0.23178768157959,6.7202467918396,5.0304708480835,9.80950832366943
"h157",151.3176598,-32.82620709,0.9,2,7,49,6.18,31.0370330810547,120.315292358398,8.37696075439453,48.2140579223633,1617.10485839844,0.35826250910759,0.361534118652344,-0.23178768157959,6.7202467918396,5.0304708480835,9.80950832366943
"h158",151.3172122,-32.82785155,0.13,2,7,22,6.19,21.616024017334,111.583290100098,3.33304166793823,41.5942077636719,1677.03186035156,0.223893284797668,0.934306263923645,-0.316449075937271,3.06358861923218,2.63749098777771,12.9473896026611
"h158",151.3172122,-32.82785155,0.31,2,7,45,5.1,21.616024017334,111.583290100098,3.33304166793823,41.5942077636719,1677.03186035156,0.223893284797668,0.934306263923645,-0.316449075937271,3.06358861923218,2.63749098777771,12.9473896026611
"h158",151.3172122,-32.82785155,0.41,2,7,45,5.68,21.616024017334,111.583290100098,3.33304166793823,41.5942077636719,1677.03186035156,0.223893284797668,0.934306263923645,-0.316449075937271,3.06358861923218,2.63749098777771,12.9473896026611
"h158",151.3172122,-32.82785155,0.55,2,7,49,5.89,21.616024017334,111.583290100098,3.33304166793823,41.5942077636719,1677.03186035156,0.223893284797668,0.934306263923645,-0.316449075937271,3.06358861923218,2.63749098777771,12.9473896026611
"h158",151.3172122,-32.82785155,0.72,2,7,49,6.03,21.616024017334,111.583290100098,3.33304166793823,41.5942077636719,1677.03186035156,0.223893284797668,0.934306263923645,-0.316449075937271,3.06358861923218,2.63749098777771,12.9473896026611
"h159",151.317562,-32.82912794,0.04,2,7,15,6.1,17.4641380310059,107.530380249023,3.6977105140686,41.0007476806641,1667.30017089844,0.162236794829369,0.357075244188309,-0.344212740659714,3.35374736785889,2.63917279243469,13.4311389923096
"h159",151.317562,-32.82912794,0.11,2,7,10,6.4,17.4641380310059,107.530380249023,3.6977105140686,41.0007476806641,1667.30017089844,0.162236794829369,0.357075244188309,-0.344212740659714,3.35374736785889,2.63917279243469,13.4311389923096
"h159",151.317562,-32.82912794,0.45,2,7,57,6.32,17.4641380310059,107.530380249023,3.6977105140686,41.0007476806641,1667.30017089844,0.162236794829369,0.357075244188309,-0.344212740659714,3.35374736785889,2.63917279243469,13.4311389923096
"h159",151.317562,-32.82912794,0.88,2,7,49,5.64,17.4641380310059,107.530380249023,3.6977105140686,41.0007476806641,1667.30017089844,0.162236794829369,0.357075244188309,-0.344212740659714,3.35374736785889,2.63917279243469,13.4311389923096
"h160",151.3186267,-32.82988181,0.09,2,7,15,6.05,10.7297449111938,100.157020568848,2.31731486320496,34.9953460693359,1686.330078125,0.441314488649368,0.613454163074493,-0.432877719402313,2.20568466186523,2.12885332107544,14.7430868148804
"h160",151.3186267,-32.82988181,0.25,2,7,10,6.71,10.7297449111938,100.157020568848,2.31731486320496,34.9953460693359,1686.330078125,0.441314488649368,0.613454163074493,-0.432877719402313,2.20568466186523,2.12885332107544,14.7430868148804
"h160",151.3186267,-32.82988181,0.54,2,7,57,6.49,10.7297449111938,100.157020568848,2.31731486320496,34.9953460693359,1686.330078125,0.441314488649368,0.613454163074493,-0.432877719402313,2.20568466186523,2.12885332107544,14.7430868148804
"h160",151.3186267,-32.82988181,0.88,2,7,49,6.43,10.7297449111938,100.157020568848,2.31731486320496,34.9953460693359,1686.330078125,0.441314488649368,0.613454163074493,-0.432877719402313,2.20568466186523,2.12885332107544,14.7430868148804
"h161",151.3205228,-32.83130521,0.11,2,7,21,5.66,4.87046146392822,93.0690078735352,1.90359377861023,57.5660209655762,1684.99926757812,0.724122643470764,2.92783808708191,-0.222177922725677,1.83586418628693,1.34188544750214,16.0697441101074
"h161",151.3205228,-32.83130521,0.42,2,7,49,5.48,4.87046146392822,93.0690078735352,1.90359377861023,57.5660209655762,1684.99926757812,0.724122643470764,2.92783808708191,-0.222177922725677,1.83586418628693,1.34188544750214,16.0697441101074
"h161",151.3205228,-32.83130521,0.81,2,7,57,6.52,4.87046146392822,93.0690078735352,1.90359377861023,57.5660209655762,1684.99926757812,0.724122643470764,2.92783808708191,-0.222177922725677,1.83586418628693,1.34188544750214,16.0697441101074
"h162",151.3175241,-32.82490653,0.04,2,7,22,5.73,37.4660987854004,126.305694580078,2.96343493461609,40.4768600463867,1753.44384765625,0.783232867717743,0.213847890496254,-0.372022986412048,3.24940943717957,2.70330953598022,10.8530502319336
"h162",151.3175241,-32.82490653,0.11,2,7,22,6.13,37.4660987854004,126.305694580078,2.96343493461609,40.4768600463867,1753.44384765625,0.783232867717743,0.213847890496254,-0.372022986412048,3.24940943717957,2.70330953598022,10.8530502319336
"h162",151.3175241,-32.82490653,0.36,2,7,21,5.61,37.4660987854004,126.305694580078,2.96343493461609,40.4768600463867,1753.44384765625,0.783232867717743,0.213847890496254,-0.372022986412048,3.24940943717957,2.70330953598022,10.8530502319336
"h162",151.3175241,-32.82490653,0.67,2,7,45,5.3,37.4660987854004,126.305694580078,2.96343493461609,40.4768600463867,1753.44384765625,0.783232867717743,0.213847890496254,-0.372022986412048,3.24940943717957,2.70330953598022,10.8530502319336
"h163",151.3182913,-32.82500703,0.05,2,7,22,5.9,35.4631843566895,123.676628112793,2.72241830825806,41.5513954162598,1724.63916015625,0.774422228336334,0.203615620732307,-0.383960098028183,2.72245192527771,2.37382626533508,11.1018524169922
"h163",151.3182913,-32.82500703,0.36,2,7,57,6.35,35.4631843566895,123.676628112793,2.72241830825806,41.5513954162598,1724.63916015625,0.774422228336334,0.203615620732307,-0.383960098028183,2.72245192527771,2.37382626533508,11.1018524169922
"h163",151.3182913,-32.82500703,0.75,2,7,57,6,35.4631843566895,123.676628112793,2.72241830825806,41.5513954162598,1724.63916015625,0.774422228336334,0.203615620732307,-0.383960098028183,2.72245192527771,2.37382626533508,11.1018524169922
"h164",151.3198582,-32.8257496,0.05,2,7,21,6.3,29.7882347106934,116.988761901855,3.51324415206909,38.884937286377,1704.32666015625,0.725270390510559,0.274567872285843,-0.273694574832916,3.31463956832886,2.86045360565186,10.1766500473022
"h164",151.3198582,-32.8257496,0.17,2,7,21,5.8,29.7882347106934,116.988761901855,3.51324415206909,38.884937286377,1704.32666015625,0.725270390510559,0.274567872285843,-0.273694574832916,3.31463956832886,2.86045360565186,10.1766500473022
"h164",151.3198582,-32.8257496,0.53,2,7,49,5.8,29.7882347106934,116.988761901855,3.51324415206909,38.884937286377,1704.32666015625,0.725270390510559,0.274567872285843,-0.273694574832916,3.31463956832886,2.86045360565186,10.1766500473022
"h164",151.3198582,-32.8257496,0.84,2,7,49,5.5,29.7882347106934,116.988761901855,3.51324415206909,38.884937286377,1704.32666015625,0.725270390510559,0.274567872285843,-0.273694574832916,3.31463956832886,2.86045360565186,10.1766500473022
"h165",151.3211763,-32.82722837,0.1,2,7,21,5.75,23.357494354248,110.177276611328,2.29866981506348,42.6463584899902,1671.50476074219,0.503297686576843,0.117218248546124,-0.270304590463638,2.22847414016724,2.75674724578857,11.7858095169067
"h165",151.3211763,-32.82722837,0.34,2,7,57,6.46,23.357494354248,110.177276611328,2.29866981506348,42.6463584899902,1671.50476074219,0.503297686576843,0.117218248546124,-0.270304590463638,2.22847414016724,2.75674724578857,11.7858095169067
"h165",151.3211763,-32.82722837,0.66,2,7,45,6.23,23.357494354248,110.177276611328,2.29866981506348,42.6463584899902,1671.50476074219,0.503297686576843,0.117218248546124,-0.270304590463638,2.22847414016724,2.75674724578857,11.7858095169067
"h165",151.3211763,-32.82722837,0.88,2,7,49,6,23.357494354248,110.177276611328,2.29866981506348,42.6463584899902,1671.50476074219,0.503297686576843,0.117218248546124,-0.270304590463638,2.22847414016724,2.75674724578857,11.7858095169067
"h166",151.3207107,-32.82813304,0.1,2,7,15,5.75,16.5471820831299,103.796630859375,3.81641721725464,43.4422416687012,1646.98291015625,0.118927747011185,0.445962250232697,-0.266426622867584,3.51308512687683,3.01676797866821,12.8359470367432
"h166",151.3207107,-32.82813304,0.38,2,7,49,6.34,16.5471820831299,103.796630859375,3.81641721725464,43.4422416687012,1646.98291015625,0.118927747011185,0.445962250232697,-0.266426622867584,3.51308512687683,3.01676797866821,12.8359470367432
"h166",151.3207107,-32.82813304,0.78,2,7,49,5.95,16.5471820831299,103.796630859375,3.81641721725464,43.4422416687012,1646.98291015625,0.118927747011185,0.445962250232697,-0.266426622867584,3.51308512687683,3.01676797866821,12.8359470367432
"h167",151.3204077,-32.82890461,0.05,2,7,21,5.3,12.601863861084,100.226295471191,2.77288436889648,41.7722663879395,1660.82470703125,0.454287439584732,0.81249064207077,-0.30471608042717,2.66079592704773,2.22374510765076,13.9308185577393
"h167",151.3204077,-32.82890461,0.15,2,7,21,6.66,12.601863861084,100.226295471191,2.77288436889648,41.7722663879395,1660.82470703125,0.454287439584732,0.81249064207077,-0.30471608042717,2.66079592704773,2.22374510765076,13.9308185577393
"h167",151.3204077,-32.82890461,0.45,2,7,49,6.3,12.601863861084,100.226295471191,2.77288436889648,41.7722663879395,1660.82470703125,0.454287439584732,0.81249064207077,-0.30471608042717,2.66079592704773,2.22374510765076,13.9308185577393
"h167",151.3204077,-32.82890461,0.72,2,7,49,6.3,12.601863861084,100.226295471191,2.77288436889648,41.7722663879395,1660.82470703125,0.454287439584732,0.81249064207077,-0.30471608042717,2.66079592704773,2.22374510765076,13.9308185577393
"h168",151.3213711,-32.83107308,0.08,2,7,40,5.83,3.8665771484375,91.337890625,2.04435014724731,47.437328338623,1683.498046875,0.670731544494629,2.91809439659119,-0.254328012466431,1.96208250522614,1.58295953273773,16.2006015777588
"h168",151.3213711,-32.83107308,0.22,2,7,34,6.25,3.8665771484375,91.337890625,2.04435014724731,47.437328338623,1683.498046875,0.670731544494629,2.91809439659119,-0.254328012466431,1.96208250522614,1.58295953273773,16.2006015777588
"h168",151.3213711,-32.83107308,0.56,2,7,49,6.41,3.8665771484375,91.337890625,2.04435014724731,47.437328338623,1683.498046875,0.670731544494629,2.91809439659119,-0.254328012466431,1.96208250522614,1.58295953273773,16.2006015777588
"h168",151.3213711,-32.83107308,0.88,2,7,49,6.2,3.8665771484375,91.337890625,2.04435014724731,47.437328338623,1683.498046875,0.670731544494629,2.91809439659119,-0.254328012466431,1.96208250522614,1.58295953273773,16.2006015777588
"h176",151.3004152,-32.82809354,0.17,2,7,21,6.82,105.889442443848,211.776138305664,4.86942481994629,53.3442230224609,1788.6943359375,0.936040818691254,0.00908770505338907,-0.195420935750008,5.52002716064453,10.1069374084473,9.04198741912842
"h176",151.3004152,-32.82809354,0.4,2,7,32,8.28,105.889442443848,211.776138305664,4.86942481994629,53.3442230224609,1788.6943359375,0.936040818691254,0.00908770505338907,-0.195420935750008,5.52002716064453,10.1069374084473,9.04198741912842
"h176",151.3004152,-32.82809354,0.68,2,7,22,9.08,105.889442443848,211.776138305664,4.86942481994629,53.3442230224609,1788.6943359375,0.936040818691254,0.00908770505338907,-0.195420935750008,5.52002716064453,10.1069374084473,9.04198741912842
"h176",151.3004152,-32.82809354,0.95,2,7,32,8.95,105.889442443848,211.776138305664,4.86942481994629,53.3442230224609,1788.6943359375,0.936040818691254,0.00908770505338907,-0.195420935750008,5.52002716064453,10.1069374084473,9.04198741912842
"h177",151.3024771,-32.82920381,0.14,2,7,34,6.58,95.0586242675781,199.019973754883,6.36194896697998,43.0674591064453,1697.91357421875,0.926628887653351,0.0621076673269272,-0.21509176492691,5.54891157150269,6.85747957229614,9.17109107971191
"h177",151.3024771,-32.82920381,0.34,2,7,34,7.42,95.0586242675781,199.019973754883,6.36194896697998,43.0674591064453,1697.91357421875,0.926628887653351,0.0621076673269272,-0.21509176492691,5.54891157150269,6.85747957229614,9.17109107971191
"h177",151.3024771,-32.82920381,0.69,2,7,21,8.37,95.0586242675781,199.019973754883,6.36194896697998,43.0674591064453,1697.91357421875,0.926628887653351,0.0621076673269272,-0.21509176492691,5.54891157150269,6.85747957229614,9.17109107971191
"h178",151.3035408,-32.82944371,0.07,2,7,34,8.67,80.9496688842773,183.851974487305,15.5008211135864,44.4356422424316,1629.76928710938,0.72524482011795,0.00565170682966709,-0.29560175538063,11.4944524765015,9.94551086425781,9.19643592834473
"h178",151.3035408,-32.82944371,0.2,2,7,32,9.07,80.9496688842773,183.851974487305,15.5008211135864,44.4356422424316,1629.76928710938,0.72524482011795,0.00565170682966709,-0.29560175538063,11.4944524765015,9.94551086425781,9.19643592834473
"h178",151.3035408,-32.82944371,0.33,2,7,45,9.2,80.9496688842773,183.851974487305,15.5008211135864,44.4356422424316,1629.76928710938,0.72524482011795,0.00565170682966709,-0.29560175538063,11.4944524765015,9.94551086425781,9.19643592834473
"h178",151.3035408,-32.82944371,0.54,2,7,21,8.76,80.9496688842773,183.851974487305,15.5008211135864,44.4356422424316,1629.76928710938,0.72524482011795,0.00565170682966709,-0.29560175538063,11.4944524765015,9.94551086425781,9.19643592834473
"h178",151.3035408,-32.82944371,0.84,2,7,14,8.97,80.9496688842773,183.851974487305,15.5008211135864,44.4356422424316,1629.76928710938,0.72524482011795,0.00565170682966709,-0.29560175538063,11.4944524765015,9.94551086425781,9.19643592834473
"h179",151.3043374,-32.82967998,0.1,2,7,34,7.88,64.2051467895508,166.344299316406,19.0180912017822,42.5402565002441,1625.44287109375,0.346973687410355,0.00116411549970508,-0.288564920425415,13.7883930206299,10.7363891601562,9.29853916168213
"h179",151.3043374,-32.82967998,0.39,2,7,49,7.25,64.2051467895508,166.344299316406,19.0180912017822,42.5402565002441,1625.44287109375,0.346973687410355,0.00116411549970508,-0.288564920425415,13.7883930206299,10.7363891601562,9.29853916168213
"h179",151.3043374,-32.82967998,0.78,2,7,32,8.32,64.2051467895508,166.344299316406,19.0180912017822,42.5402565002441,1625.44287109375,0.346973687410355,0.00116411549970508,-0.288564920425415,13.7883930206299,10.7363891601562,9.29853916168213
"h180",151.3051299,-32.83014166,0.05,2,7,49,7.49,49.0187492370605,150.450378417969,15.8016986846924,47.6660842895508,1600.88159179688,0.0320668593049049,0.00555615779012442,-0.278269708156586,11.4649648666382,10.1868963241577,9.43647384643555
"h180",151.3051299,-32.83014166,0.2,2,7,49,7.84,49.0187492370605,150.450378417969,15.8016986846924,47.6660842895508,1600.88159179688,0.0320668593049049,0.00555615779012442,-0.278269708156586,11.4649648666382,10.1868963241577,9.43647384643555
"h180",151.3051299,-32.83014166,0.55,2,7,32,8.8,49.0187492370605,150.450378417969,15.8016986846924,47.6660842895508,1600.88159179688,0.0320668593049049,0.00555615779012442,-0.278269708156586,11.4649648666382,10.1868963241577,9.43647384643555
"h180",151.3051299,-32.83014166,0.9,2,7,NA,9.02,49.0187492370605,150.450378417969,15.8016986846924,47.6660842895508,1600.88159179688,0.0320668593049049,0.00555615779012442,-0.278269708156586,11.4649648666382,10.1868963241577,9.43647384643555
"h181",151.3064648,-32.83015974,0.09,2,7,45,5.56,29.8728561401367,130.042892456055,9.47565364837646,53.9133415222168,1617.94982910156,0.62055778503418,0.263858139514923,-0.232873201370239,7.46753978729248,6.63938331604004,11.2102203369141
"h181",151.3064648,-32.83015974,0.23,2,7,49,6.11,29.8728561401367,130.042892456055,9.47565364837646,53.9133415222168,1617.94982910156,0.62055778503418,0.263858139514923,-0.232873201370239,7.46753978729248,6.63938331604004,11.2102203369141
"h181",151.3064648,-32.83015974,0.54,2,7,57,6.09,29.8728561401367,130.042892456055,9.47565364837646,53.9133415222168,1617.94982910156,0.62055778503418,0.263858139514923,-0.232873201370239,7.46753978729248,6.63938331604004,11.2102203369141
"h181",151.3064648,-32.83015974,0.9,2,7,57,6.93,29.8728561401367,130.042892456055,9.47565364837646,53.9133415222168,1617.94982910156,0.62055778503418,0.263858139514923,-0.232873201370239,7.46753978729248,6.63938331604004,11.2102203369141
"h182",151.3094146,-32.8295232,0.09,2,7,32,9.02,15.5929384231567,112.907913208008,3.67403388023376,55.964900970459,1676.84436035156,0.741558253765106,2.05256938934326,-0.259960740804672,3.34693336486816,2.68206977844238,14.0573883056641
"h182",151.3094146,-32.8295232,0.43,2,7,49,9.17,15.5929384231567,112.907913208008,3.67403388023376,55.964900970459,1676.84436035156,0.741558253765106,2.05256938934326,-0.259960740804672,3.34693336486816,2.68206977844238,14.0573883056641
"h182",151.3094146,-32.8295232,0.84,2,7,57,9.84,15.5929384231567,112.907913208008,3.67403388023376,55.964900970459,1676.84436035156,0.741558253765106,2.05256938934326,-0.259960740804672,3.34693336486816,2.68206977844238,14.0573883056641
"k001",151.2950055,-32.8283266,0.06,3,9,34,6.31,80.0261993408203,192.559646606445,2.11099600791931,58.0002670288086,1748.72497558594,0.745751678943634,0.0312443729490042,-0.222772464156151,2.38268661499023,5.66798734664917,10.2702035903931
"k001",151.2950055,-32.8283266,0.18,3,9,34,6.64,80.0261993408203,192.559646606445,2.11099600791931,58.0002670288086,1748.72497558594,0.745751678943634,0.0312443729490042,-0.222772464156151,2.38268661499023,5.66798734664917,10.2702035903931
"k001",151.2950055,-32.8283266,0.43,3,9,49,6.58,80.0261993408203,192.559646606445,2.11099600791931,58.0002670288086,1748.72497558594,0.745751678943634,0.0312443729490042,-0.222772464156151,2.38268661499023,5.66798734664917,10.2702035903931
"k001",151.2950055,-32.8283266,0.82,3,9,49,6.03,80.0261993408203,192.559646606445,2.11099600791931,58.0002670288086,1748.72497558594,0.745751678943634,0.0312443729490042,-0.222772464156151,2.38268661499023,5.66798734664917,10.2702035903931
"k002",151.2965263,-32.82812184,0.07,3,9,34,5.92,70.0888671875,180.694763183594,7.01443815231323,55.1083755493164,1805.04809570312,0.547496259212494,0.066283755004406,-0.195877507328987,7.8063178062439,7.18255424499512,9.24169445037842
"k002",151.2965263,-32.82812184,0.23,3,9,34,7.22,70.0888671875,180.694763183594,7.01443815231323,55.1083755493164,1805.04809570312,0.547496259212494,0.066283755004406,-0.195877507328987,7.8063178062439,7.18255424499512,9.24169445037842
"k002",151.2965263,-32.82812184,0.5,3,9,49,6.37,70.0888671875,180.694763183594,7.01443815231323,55.1083755493164,1805.04809570312,0.547496259212494,0.066283755004406,-0.195877507328987,7.8063178062439,7.18255424499512,9.24169445037842
"k002",151.2965263,-32.82812184,0.84,3,9,45,6.48,70.0888671875,180.694763183594,7.01443815231323,55.1083755493164,1805.04809570312,0.547496259212494,0.066283755004406,-0.195877507328987,7.8063178062439,7.18255424499512,9.24169445037842
"k003",151.2972739,-32.82869119,0.09,3,9,34,6.19,66.6347198486328,176.149627685547,13.8276920318604,56.5797920227051,1499.79467773438,0.356209963560104,0.0439082235097885,-0.230431601405144,11.0836009979248,7.82440519332886,9.12176418304443
"k003",151.2972739,-32.82869119,0.31,3,9,40,6.48,66.6347198486328,176.149627685547,13.8276920318604,56.5797920227051,1499.79467773438,0.356209963560104,0.0439082235097885,-0.230431601405144,11.0836009979248,7.82440519332886,9.12176418304443
"k003",151.2972739,-32.82869119,0.58,3,9,49,6.91,66.6347198486328,176.149627685547,13.8276920318604,56.5797920227051,1499.79467773438,0.356209963560104,0.0439082235097885,-0.230431601405144,11.0836009979248,7.82440519332886,9.12176418304443
"k003",151.2972739,-32.82869119,0.85,3,9,57,6.63,66.6347198486328,176.149627685547,13.8276920318604,56.5797920227051,1499.79467773438,0.356209963560104,0.0439082235097885,-0.230431601405144,11.0836009979248,7.82440519332886,9.12176418304443
"k004",151.2975543,-32.82910988,0.13,3,9,34,6.26,61.6624221801758,170.834197998047,17.2996826171875,55.7853050231934,1440.71215820312,0.170952558517456,0.00414516031742096,-0.228131890296936,13.7607946395874,9.45571422576904,9.21864032745361
"k004",151.2975543,-32.82910988,0.35,3,9,40,6.42,61.6624221801758,170.834197998047,17.2996826171875,55.7853050231934,1440.71215820312,0.170952558517456,0.00414516031742096,-0.228131890296936,13.7607946395874,9.45571422576904,9.21864032745361
"k004",151.2975543,-32.82910988,0.54,3,9,49,6.38,61.6624221801758,170.834197998047,17.2996826171875,55.7853050231934,1440.71215820312,0.170952558517456,0.00414516031742096,-0.228131890296936,13.7607946395874,9.45571422576904,9.21864032745361
"k004",151.2975543,-32.82910988,0.82,3,9,57,6.3,61.6624221801758,170.834197998047,17.2996826171875,55.7853050231934,1440.71215820312,0.170952558517456,0.00414516031742096,-0.228131890296936,13.7607946395874,9.45571422576904,9.21864032745361
"k005",151.2977698,-32.82957278,0.2,3,9,21,5.59,51.4611511230469,160.268112182617,14.8576345443726,53.8580207824707,1478.07336425781,0.423421710729599,0.0260233450680971,-0.230451628565788,11.9456081390381,10.6590766906738,9.94849872589111
