"SiteID","Easting","Northing","Depth","Stratify","Transect","RockFrag","pH_H2O","EC","OC","P_Olsen","PBI","Exch_Ca","Exch_Mg","Exch_K","Exch_Na","Exch_Acid","Exch_Sum","ECEC","BaseSat","ESP","Ca_Mg","ECEC_Clay","Sand","Silt","Clay"
1518,798336,2269063,25,2,1515,0,7.9,0.15,0.64,NA,99,15.59,NA,NA,NA,NA,18.97,18.67,100,1.15,7,0.78,47.5,33.5,18.9
1518,798336,2269063,35,2,1515,99.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1518,798336,2269063,NA,2,1515,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1518,798336,2269063,NA,2,1515,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1519,798475,2268803,5,2,1515,0,7.78,0.168,0.92,NA,93,12.91,NA,NA,NA,NA,18.16,17.99,100,0.58,5.5,0.51,33.6,39.1,27.4
1519,798475,2268803,15,2,1515,0,7.87,0.166,0.76,NA,105,11.61,NA,NA,NA,NA,17.81,17.59,100,1,3.8,0.52,29.3,38.5,32.3
1519,798475,2268803,25,2,1515,0,7.84,0.178,0.75,NA,90,13.39,NA,NA,NA,NA,18.22,18.1,100,0.81,4.7,0.45,33.6,36.8,29.7
1519,798475,2268803,40,2,1515,0,7.9,0.177,0.75,NA,75,11.47,NA,NA,NA,NA,16.72,16.58,100,1.11,4.4,0.5,40.7,34.5,24.8
1519,798475,2268803,60,2,1515,0,8.02,0.203,0.63,NA,82,11.73,NA,NA,NA,NA,16.46,16.14,100,1.81,4,0.47,36.7,35,28.3
1519,798475,2268803,85,2,1515,0,8.23,0.224,0.63,NA,70,11.7,NA,NA,NA,NA,16.61,16.37,100,3.36,4.7,0.49,43.1,33,23.9
1520,769876,2282985,5,1,1520,2,7.92,0.201,0.89,NA,111,11.35,NA,NA,NA,NA,17.75,17.46,100,1.2,4.3,0.6,31.1,39.7,29.3
1520,769876,2282985,15,1,1520,5,7.91,0.194,0.79,NA,96,13.25,NA,NA,NA,NA,18.69,18.38,100,1.15,4.7,0.56,35.6,37.8,26.6
1520,769876,2282985,25,1,1520,2,7.95,0.174,0.69,NA,91,12.57,NA,NA,NA,NA,17.96,17.8,100,1.36,5.2,0.59,38.1,38,23.9
1520,769876,2282985,40,1,1520,2,7.91,0.173,0.45,NA,100,9.64,NA,NA,NA,NA,15.67,15.46,100,1.17,2.5,0.65,43.9,34,22.1
1520,769876,2282985,60,1,1520,2,6.06,0.181,0.45,NA,94,13.23,NA,NA,NA,NA,18.11,17.84,100,0,3.1,0.55,38.4,36,25.6
1520,769876,2282985,85,1,1520,8,8.07,0.187,0.33,NA,107,10.06,NA,NA,NA,NA,17.25,16.88,100,2.02,1.9,0.56,41.1,34.8,24.1
1521,769875,2282980,5,1,1520,2,7.91,0.275,1.03,NA,100,11.71,NA,NA,NA,NA,18.01,17.77,100,1.08,5.2,0.56,35.8,36.5,27.8
1521,769875,2282980,15,1,1520,2,7.87,0.263,0.83,NA,103,11.35,NA,NA,NA,NA,18.47,18.21,100,0.74,2.9,0.55,34,37.3,28.7
1521,769875,2282980,25,1,1520,2,8.1,0.22,0.54,NA,90,11.12,NA,NA,NA,NA,14.19,14.07,100,2.43,3,0.5,30.7,39.6,29.7
1521,769875,2282980,40,1,1520,5,8.14,0.209,0.59,NA,111,9.06,NA,NA,NA,NA,16.67,16.36,100,2.59,0.8,0.48,27,38.4,34.6
1521,769875,2282980,60,1,1520,5,8.11,0.208,0.54,NA,99,9.83,NA,NA,NA,NA,16.6,16.41,100,2.4,2.2,0.45,34.2,34.5,31.3
1521,769875,2282980,85,1,1520,7,8.06,0.231,0.49,NA,98,11.1,NA,NA,NA,NA,16.99,16.8,100,2.21,1.7,0.46,35,33.4,31.6
1522,769910,2282953,5,1,1520,0,8.04,0.235,0.85,NA,113,10.08,NA,NA,NA,NA,17.94,17.63,100,2.09,4.1,0.61,41.5,33.7,24.8
1522,769910,2282953,15,1,1520,2,8.04,0.206,0.83,NA,108,11.6,NA,NA,NA,NA,18.12,17.85,100,1.95,4.1,0.54,41.4,32.7,25.8
1522,769910,2282953,25,1,1520,2,8.08,0.194,0.8,NA,105,11.26,NA,NA,NA,NA,17.71,17.47,100,2.11,3.7,0.57,44.3,31.1,24.6
1522,769910,2282953,40,1,1520,3,8.11,0.202,0.63,NA,100,11.25,NA,NA,NA,NA,17.41,17.12,100,2.35,3.1,0.53,43.2,31.6,25.3
1522,769910,2282953,60,1,1520,5,8.14,0.217,0.36,NA,120,7.54,NA,NA,NA,NA,14.67,14.5,100,2.67,2.2,0.88,48.6,32.7,18.7
1522,769910,2282953,85,1,1520,5,8.04,0.234,0.49,NA,109,8.11,NA,NA,NA,NA,15.68,15.34,100,2.09,1.5,0.52,45.3,30.9,23.8
1523,770002,2282832,5,1,1520,50,7.89,0.138,0.67,NA,90,12.44,NA,NA,NA,NA,16.91,16.54,100,1.13,5.1,0.7,49.5,27.8,22.7
1523,770002,2282832,15,1,1520,15,7.83,0.151,0.7,NA,86,13.46,NA,NA,NA,NA,17.97,17.64,100,0.88,5.8,0.73,49.9,22.9,27.2
1523,770002,2282832,25,1,1520,30,7.94,0.177,0.45,NA,119,12.84,NA,NA,NA,NA,18.22,17.84,100,1.31,4.5,0.59,48.8,23.7,27.5
1523,770002,2282832,37.5,1,1520,99.25,8,0.164,0.33,NA,123,10.46,NA,NA,NA,NA,17.78,17.37,100,1.57,3.6,0.76,50.4,26.4,23.2
1523,770002,2282832,NA,1,1520,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1523,770002,2282832,NA,1,1520,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1524,769891,2282497,5,1,1520,0,9.24,0.398,0.11,NA,59,1.7,NA,NA,NA,NA,3.84,3.73,100,20.58,4.3,1.51,77.9,19,3.1
1524,769891,2282497,15,1,1520,0,9.2,0.432,0.17,NA,76,3.2,NA,NA,NA,NA,6.02,5.73,100,21.87,3.7,1.11,70.3,23,6.8
1524,769891,2282497,25,1,1520,5,8.87,0.224,NA,NA,31,4.24,NA,NA,NA,NA,10.16,9.63,100,7.87,3.5,2.5,77,22.6,0.4
1524,769891,2282497,40,1,1520,0,8.56,0.179,NA,NA,27,2.78,NA,NA,NA,NA,9.66,9.1,100,4.42,2.8,2.97,78.5,21.5,0
1524,769891,2282497,NA,1,1520,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1524,769891,2282497,NA,1,1520,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1525,769877,2281305,5,1,1525,2,7.35,0.163,0.58,NA,82,13.26,NA,NA,NA,NA,17.01,16.82,100,0,5.2,0.72,44.9,32,23.1
1525,769877,2281305,15,1,1525,3,7.56,0.151,0.55,NA,62,15.67,NA,NA,NA,NA,16.96,16.53,100,0,7.7,0.81,57.1,27.5,15.4
1525,769877,2281305,25,1,1525,20,7.67,0.149,0.56,NA,119,14.98,NA,NA,NA,NA,17.74,17.15,100,0.31,6.8,0.74,52.1,27.9,20
1525,769877,2281305,35,1,1525,99.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1525,769877,2281305,NA,1,1525,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1525,769877,2281305,NA,1,1525,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1526,769876,2281300,5,1,1525,1,7.59,0.153,0.69,NA,103,12.08,NA,NA,NA,NA,18.88,18.6,100,0,4.1,0.81,32.3,37.4,30.3
1526,769876,2281300,15,1,1525,70,7.65,0.151,0.39,NA,108,9.94,NA,NA,NA,NA,17.73,17.77,100,0.2,2.4,1.02,23.3,42.9,33.7
1526,769876,2281300,25,1,1525,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1526,769876,2281300,NA,1,1525,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1526,769876,2281300,NA,1,1525,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1526,769876,2281300,NA,1,1525,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1527,769910,2281341,5,1,1525,0,8.13,0.155,0.28,NA,57,7.57,NA,NA,NA,NA,9.42,9.52,100,2.05,2.5,0.96,53.1,36.1,10.8
1527,769910,2281341,15,1,1525,99,8.87,0.378,0.47,NA,78,6.76,NA,NA,NA,NA,11.27,11.4,100,14.27,1.5,0.89,35.4,43,21.6
1527,769910,2281341,25,1,1525,99,9.13,0.451,0.34,NA,89,5.79,NA,NA,NA,NA,10.57,10.64,100,21.77,0.7,0.85,28.1,45.3,26.6
1527,769910,2281341,40,1,1525,99,8.99,0.236,0.18,NA,83,5.56,NA,NA,NA,NA,8.3,8.6,100,9.25,0.5,1,34,44.7,21.3
1527,769910,2281341,NA,1,1525,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1527,769910,2281341,NA,1,1525,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1528,769998,2281461,5,1,1525,5,7.48,0.138,0.64,NA,68,12.31,NA,NA,NA,NA,17.81,17.35,100,0,7.2,0.92,53.8,32.4,13.7
1528,769998,2281461,15,1,1525,99,7.52,0.13,0.7,NA,77,14.83,NA,NA,NA,NA,19.18,18.83,100,0.09,6.7,0.86,52.2,33.6,14.2
1528,769998,2281461,NA,1,1525,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1528,769998,2281461,NA,1,1525,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1528,769998,2281461,NA,1,1525,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1528,769998,2281461,NA,1,1525,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1530,770893,2281273,5,1,1530,0,7.54,0.132,0.45,NA,79,10.31,NA,NA,NA,NA,14.44,14.37,100,0.11,4.2,0.71,49.1,34,16.9
1530,770893,2281273,15,1,1530,0,7.44,0.149,0.41,NA,70,10.5,NA,NA,NA,NA,13.93,13.76,100,0,4.4,0.66,49.1,33.9,17
1530,770893,2281273,25,1,1530,0,7.44,0.151,0.33,NA,60,10.23,NA,NA,NA,NA,13.2,13.18,100,0,4.3,0.6,52.3,32.3,15.4
1530,770893,2281273,40,1,1530,0,7.56,0.143,0.34,NA,71,9.53,NA,NA,NA,NA,13.87,13.79,100,0,4.1,0.59,52,29,19
1530,770893,2281273,60,1,1530,0,7.33,0.118,0.34,NA,61,6.67,NA,NA,NA,NA,10.77,10.44,100,0,3.8,0.58,59,24.6,16.4
1530,770893,2281273,77.5,1,1530,99.5,7.54,0.191,0.49,NA,99,14.5,NA,NA,NA,NA,21.64,21.31,100,0,4.5,0.78,29.5,38.6,31.8
1531,770892,2281268,5,1,1530,5,7.5,0.141,0.34,NA,81,9.94,NA,NA,NA,NA,13.81,13.68,100,0,3.7,0.67,52,35,13
1531,770892,2281268,15,1,1530,5,7.56,0.124,0.41,NA,72,8.91,NA,NA,NA,NA,14.15,13.94,100,0.3,4.2,0.7,50.4,33.6,16
1531,770892,2281268,25,1,1530,5,7.59,0.145,0.41,NA,64,11.47,NA,NA,NA,NA,14.4,14.19,100,0.06,4.9,0.6,50.8,33,16.2
1531,770892,2281268,37.5,1,1530,5,7.61,0.157,0.42,NA,147,9.88,NA,NA,NA,NA,13.84,13.35,100,0,0.3,0.55,55.1,33,11.9
1531,770892,2281268,NA,1,1530,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1531,770892,2281268,NA,1,1530,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1533,770845,2281289,5,1,1530,5,7.73,0.172,0.47,NA,122,10.73,NA,NA,NA,NA,16.43,16.13,100,0.32,2.9,0.76,42.3,36.8,20.8
1533,770845,2281289,15,1,1530,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1533,770845,2281289,NA,1,1530,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1533,770845,2281289,NA,1,1530,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1533,770845,2281289,NA,1,1530,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1533,770845,2281289,NA,1,1530,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1534,770702,2281327,5,1,1530,5,7.61,0.174,0.35,NA,94,13.74,NA,NA,NA,NA,17.51,17.04,100,0,5.2,0.73,53,24.7,22.3
1534,770702,2281327,15,1,1530,5,7.67,0.175,0.33,NA,85,14.2,NA,NA,NA,NA,20.36,19.77,100,0,4.4,0.61,51.1,24,25
1534,770702,2281327,25,1,1530,4,7.75,0.206,0.28,NA,94,10.38,NA,NA,NA,NA,20.03,19.46,100,0.14,3.7,0.55,51.2,24.1,24.7
1534,770702,2281327,35,1,1530,99.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1534,770702,2281327,NA,1,1530,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1534,770702,2281327,NA,1,1530,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1535,795914,2275155,5,2,1535,5,7.46,0.185,0.98,NA,96,15.2,NA,NA,NA,NA,21.11,20.6,100,0,5.8,0.59,34.1,35.5,30.3
1535,795914,2275155,15,2,1535,5,7.5,0.193,0.72,NA,98,15.48,NA,NA,NA,NA,20.94,20.56,100,0,4.6,0.53,31,30.7,38.3
1535,795914,2275155,25,2,1535,5,7.46,0.217,0.7,NA,89,15.87,NA,NA,NA,NA,21.26,20.87,100,0,4.7,0.51,38.2,29.5,32.3
1535,795914,2275155,40,2,1535,10,7.67,0.187,0.33,NA,107,13.53,NA,NA,NA,NA,21.51,21.11,100,0,1.9,0.58,25.7,38.9,35.3
1535,795914,2275155,60,2,1535,15,7.71,0.223,0.28,NA,108,12.34,NA,NA,NA,NA,18.56,18.24,100,0,3.7,0.71,27.7,41.4,31
1535,795914,2275155,85,2,1535,20,7.91,0.187,0.08,NA,72,9.19,NA,NA,NA,NA,12.94,12.6,100,1.15,3.4,0.89,42.7,40.7,16.6
1536,795912,2275151,5,2,1535,5,7.48,0.188,0.85,NA,97,15.3,NA,NA,NA,NA,22.33,22.01,100,0,5.7,0.61,34.5,30.2,35.3
1536,795912,2275151,15,2,1535,5,7.61,0.175,0.57,NA,107,15.84,NA,NA,NA,NA,22.85,22.57,100,0,5.8,0.54,37.9,27.9,34.2
1536,795912,2275151,25,2,1535,15,7.74,0.176,0.42,NA,129,12.98,NA,NA,NA,NA,21.53,20.98,100,0.33,4.5,0.54,35.3,29,35.7
1536,795912,2275151,40,2,1535,15,7.84,0.169,0.26,NA,146,13.72,NA,NA,NA,NA,17.13,16.69,100,0.85,3.1,0.78,41.3,32.8,26
1536,795912,2275151,60,2,1535,20,7.9,0.177,0.2,NA,108,9.43,NA,NA,NA,NA,18.32,18.12,100,1.11,2.4,0.82,28.8,39.6,31.6
1536,795912,2275151,85,2,1535,15,7.92,0.176,0.22,NA,119,10.45,NA,NA,NA,NA,17.26,17.03,100,1.21,3.2,0.71,32.7,39,28.3
1537,795894,2275110,5,2,1535,5,7.8,0.182,0.49,NA,121,11.29,NA,NA,NA,NA,17.75,17.37,100,0.59,4.2,0.67,46.4,34.3,19.2
1537,795894,2275110,15,2,1535,5,7.82,0.15,0.44,NA,110,10.34,NA,NA,NA,NA,16.9,16.51,100,0.85,4.2,0.65,53.3,28.7,18
1537,795894,2275110,25,2,1535,2,7.83,0.186,0.34,NA,87,10.65,NA,NA,NA,NA,16.67,16.42,100,0.73,2.9,0.78,43.1,34.8,22.1
1537,795894,2275110,40,2,1535,2,7.8,0.189,0.42,NA,76,9.28,NA,NA,NA,NA,14.84,14.71,100,0.55,1.9,0.81,41.9,36,22
1537,795894,2275110,60,2,1535,2,8.38,0.227,0.42,NA,92,9.95,NA,NA,NA,NA,15.53,15.31,100,4.48,1.3,0.83,35.9,39.9,24.2
1537,795894,2275110,85,2,1535,7,8.51,0.335,0.57,NA,79,10.17,NA,NA,NA,NA,15.98,15.86,100,8.18,3.4,0.73,37.4,37.8,24.7
1538,796073,2275034,5,2,1535,2,8.01,0.208,0.41,NA,100,10.76,NA,NA,NA,NA,14.69,14.73,100,1.77,2.5,0.89,40,40.2,19.8
1538,796073,2275034,15,2,1535,2,8.13,0.246,0.51,NA,99,8.63,NA,NA,NA,NA,14.7,14.8,100,2.86,2.4,0.88,29,41.1,30
1538,796073,2275034,25,2,1535,4,8.53,0.306,0.52,NA,93,8.38,NA,NA,NA,NA,15.01,15.09,100,7.66,2.3,0.69,24.3,40,35.7
1538,796073,2275034,37.5,2,1535,15,8.68,0.274,0.28,NA,77,6.61,NA,NA,NA,NA,11.76,11.85,100,8.2,1.9,0.76,24.1,43.7,32.2
1538,796073,2275034,NA,2,1535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1538,796073,2275034,NA,2,1535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1540,794596,2276267,5,2,1540,0,7.12,0.118,0.76,NA,70,12.02,NA,NA,NA,NA,16.2,15.76,100,0,4.6,0.55,60.3,22.3,17.4
1540,794596,2276267,15,2,1540,0,6.44,0.107,0.92,NA,73,13.17,NA,NA,NA,NA,18.09,17.68,100,0,4.6,0.48,51.8,26.3,21.9
1540,794596,2276267,25,2,1540,0,6.86,0.09,0.6,NA,65,12.49,NA,NA,NA,NA,17.34,16.95,100,0.11,2.9,0.44,50.8,26.9,22.3
1540,794596,2276267,40,2,1540,2,6.95,0.082,0.46,NA,67,9.98,NA,NA,NA,NA,16.09,15.77,100,0.56,2.1,0.48,55.5,20.7,23.7
1540,794596,2276267,60,2,1540,0,7.01,0.085,0.42,NA,66,10.94,NA,NA,NA,NA,17.08,16.77,100,0.48,2.1,0.48,60.1,19.1,20.8
1540,794596,2276267,85,2,1540,0,6.8,0.072,0.47,NA,68,12.37,NA,NA,NA,NA,18.2,17.67,100,0.95,2.7,0.5,55.1,21.6,23.3
1541,794595,2276262,5,2,1540,0,6.39,0.108,0.9,NA,75,13.53,NA,NA,NA,NA,20.12,19.72,100,0,4.8,0.53,49.5,26.2,24.4
1541,794595,2276262,15,2,1540,0,6.73,0.161,0.87,NA,70,13.04,NA,NA,NA,NA,19.49,19.14,100,0,4.8,0.53,50.7,26.2,23.2
1541,794595,2276262,25,2,1540,0,7.07,0.095,0.56,NA,63,13.31,NA,NA,NA,NA,17.84,17.5,100,0.13,3.7,0.52,51.5,26.1,22.4
1541,794595,2276262,40,2,1540,0,6.85,0.07,0.38,NA,61,12.03,NA,NA,NA,NA,17.05,16.68,100,1.06,2.9,0.43,59.9,18.4,21.8
1541,794595,2276262,60,2,1540,0,6.58,0.076,0.58,NA,76,12.25,NA,NA,NA,NA,20.8,20.34,100,0.62,3.4,0.51,56.3,22.3,21.4
1541,794595,2276262,85,2,1540,0,6.53,0.058,0.58,NA,71,10.84,NA,NA,NA,NA,17.27,16.79,100,1.75,2.5,0.48,57.1,19.6,23.3
1542,794587,2276313,5,2,1540,0,6.1,0.096,0.93,NA,87,12.93,NA,NA,NA,NA,21.46,21.21,100,0,4.9,0.51,42.9,26.9,30.2
1542,794587,2276313,15,2,1540,0,6.68,0.068,0.8,NA,93,14.2,NA,NA,NA,NA,21.23,20.9,100,1.15,4.9,0.56,42.5,27.4,30.1
1542,794587,2276313,25,2,1540,0,6.99,0.095,0.62,NA,79,13.28,NA,NA,NA,NA,21.29,21,100,0.05,4.2,0.44,48.2,24.3,27.5
1542,794587,2276313,40,2,1540,0,6.87,0.1,0.62,NA,82,13.09,NA,NA,NA,NA,21.08,20.83,100,0,4.5,0.53,49.5,24.7,25.8
1542,794587,2276313,60,2,1540,0,6.76,0.072,0.32,NA,68,10.44,NA,NA,NA,NA,18.17,17.71,100,0.93,2.9,0.68,59.3,19.5,21.1
1542,794587,2276313,85,2,1540,0,6.93,0.093,0.56,NA,71,11.02,NA,NA,NA,NA,18.95,18.54,100,0.04,2.4,0.39,50.9,23.4,25.8
1543,794588,2276463,5,2,1540,0,6.43,0.133,1.08,NA,86,13.09,NA,NA,NA,NA,20.29,19.94,100,0,5.6,0.59,45.7,30,24.3
1543,794588,2276463,15,2,1540,0,6.36,0.093,0.99,NA,85,13.15,NA,NA,NA,NA,20.61,20.31,100,0,5.4,0.63,43.5,30,26.5
1543,794588,2276463,25,2,1540,0,6.68,0.08,0.8,NA,77,15.27,NA,NA,NA,NA,21.7,21.12,100,0.47,5.4,0.47,37.7,31.4,30.9
1543,794588,2276463,40,2,1540,0,6.74,0.084,0.76,NA,86,13.1,NA,NA,NA,NA,20.99,20.53,100,0.28,3.7,0.46,42.3,29.9,27.8
1543,794588,2276463,60,2,1540,0,6.78,0.08,0.57,NA,77,11.02,NA,NA,NA,NA,20.11,19.52,100,0.54,4.4,0.37,47.9,28,24
1543,794588,2276463,85,2,1540,0,6.82,0.071,0.51,NA,68,11.98,NA,NA,NA,NA,18.82,18.19,100,0.98,3.6,0.39,53.5,23.3,23.2
1544,794635,2276767,5,2,1540,0,7.45,0.179,1.29,NA,120,17.91,NA,NA,NA,NA,28.52,28.17,100,0,7.6,0.92,34.2,32.6,33.2
1544,794635,2276767,15,2,1540,0,7.48,0.151,1.24,NA,101,18.65,NA,NA,NA,NA,27.93,27.59,100,0,9.2,0.93,39.9,32.1,28
1544,794635,2276767,25,2,1540,0,7.26,0.251,0.89,NA,111,14.68,NA,NA,NA,NA,26.72,26.39,100,0,5.8,0.71,37.8,29.1,33.1
1544,794635,2276767,40,2,1540,0,7.15,0.081,0.68,NA,80,13.95,NA,NA,NA,NA,21.83,21.45,100,0.72,4.6,0.45,50.6,24,25.4
1544,794635,2276767,60,2,1540,0,7.23,0.073,0.29,NA,71,10.07,NA,NA,NA,NA,19.27,18.85,100,1.03,3.5,0.55,59.7,20.2,20.1
1544,794635,2276767,85,2,1540,0,7.14,0.078,0.26,NA,66,11.64,NA,NA,NA,NA,18.61,18.17,100,0.82,3.7,0.51,60.7,19.7,19.6
1545,828429,2279384,5,3,1545,0,7.43,0.057,0.77,NA,98,10.52,NA,NA,NA,NA,19.77,19.61,100,1.45,3.3,0.46,26.4,35.9,37.7
1545,828429,2279384,15,3,1545,0,6.87,0.068,0.68,NA,88,11.43,NA,NA,NA,NA,20.24,20.07,100,1.16,3.1,0.35,28.4,35.4,36.2
1545,828429,2279384,25,3,1545,0,7.41,0.086,0.61,NA,90,10.85,NA,NA,NA,NA,19.4,19.18,100,0.78,2.7,0.51,26,36.2,37.8
1545,828429,2279384,40,3,1545,0,7.61,0.098,0.58,NA,93,10.32,NA,NA,NA,NA,18.99,18.89,100,0.8,2.1,0.46,25.6,36.6,37.8
1545,828429,2279384,60,3,1545,0,7.85,0.101,0.6,NA,79,11.61,NA,NA,NA,NA,18.52,18.36,100,1.13,3.3,0.47,29.6,35.9,34.5
1545,828429,2279384,85,3,1545,1,7.96,0.211,0.63,NA,87,12.43,NA,NA,NA,NA,19.76,19.59,100,1.46,3.6,0.42,24.1,35.9,40
1546,828427,2279379,5,3,1545,0,6.3,0.064,0.74,NA,96,11.23,NA,NA,NA,NA,22.48,22.17,100,1.39,4.5,0.55,30.6,33.4,36
1546,828427,2279379,15,3,1545,0,6.95,0.076,0.6,NA,100,11.17,NA,NA,NA,NA,22.8,22.53,100,0.81,3.3,0.6,28.2,33.2,38.6
1546,828427,2279379,25,3,1545,0,7.32,0.08,0.56,NA,91,12.63,NA,NA,NA,NA,22.14,21.95,100,0.86,3.3,0.57,29.1,33.9,37
1546,828427,2279379,40,3,1545,0,7.52,0.091,0.52,NA,86,12.37,NA,NA,NA,NA,22.29,22.12,100,0.8,3.8,0.53,32.9,32.2,34.9
1546,828427,2279379,60,3,1545,0,7.88,0.155,0.58,NA,90,11.89,NA,NA,NA,NA,21.45,21.19,100,1.06,3.6,0.56,28.8,34.3,36.9
1546,828427,2279379,85,3,1545,0,7.91,0.214,0.56,NA,96,11.63,NA,NA,NA,NA,22.22,22.01,100,1.13,3.3,0.63,26.6,33,40.4
1547,828433,2279335,5,3,1545,0,6.58,0.072,0.71,NA,98,12.72,NA,NA,NA,NA,23.66,23.32,100,0.9,3.8,0.46,29.4,32.2,38.4
1547,828433,2279335,15,3,1545,0,6.8,0.087,0.63,NA,95,12.63,NA,NA,NA,NA,22.99,22.79,100,0.18,3,0.55,29.7,33.5,36.8
1547,828433,2279335,25,3,1545,0,7.2,0.077,0.57,NA,100,10.83,NA,NA,NA,NA,23.5,23.23,100,0.9,2.6,0.51,26.5,32.2,41.3
1547,828433,2279335,40,3,1545,0,7.36,0.078,0.62,NA,92,12.51,NA,NA,NA,NA,23.78,23.5,100,0.94,3.6,0.34,27.5,31.6,40.9
1547,828433,2279335,60,3,1545,0,7.67,0.102,0.59,NA,97,11.42,NA,NA,NA,NA,23.48,23.17,100,0.84,3.4,0.41,25.1,33.4,41.5
1547,828433,2279335,85,3,1545,0,7.8,0.188,0.63,NA,99,11.2,NA,NA,NA,NA,23.5,23.1,100,0.55,3.4,0.5,24.6,33.4,42
1548,828425,2279185,5,3,1545,0,6.89,0.076,0.49,NA,83,11.96,NA,NA,NA,NA,20.58,20.33,100,0.78,3.3,0.51,32.3,34.8,32.9
1548,828425,2279185,15,3,1545,0,7.1,0.089,0.56,NA,87,10.5,NA,NA,NA,NA,21.2,21.15,100,0.41,2.2,0.51,29.6,34.1,36.3
1548,828425,2279185,25,3,1545,1,7.5,0.084,0.53,NA,89,12.66,NA,NA,NA,NA,21.42,21.3,100,0.92,3.2,0.52,29.1,33.5,37.3
1548,828425,2279185,40,3,1545,0,7.7,0.167,0.55,NA,79,12.68,NA,NA,NA,NA,20.49,20.4,100,0.22,3.7,0.48,30.7,34.4,34.9
1548,828425,2279185,60,3,1545,1,7.92,0.186,0.54,NA,84,12.38,NA,NA,NA,NA,20.14,19.99,100,1.21,3.9,0.62,30.1,35.2,34.8
1548,828425,2279185,85,3,1545,2,7.94,0.261,0.43,NA,86,12.13,NA,NA,NA,NA,20.23,20.1,100,1.35,2.9,0.58,28.5,35.5,36.1
