"Observed","Modelled"
53.9,49.6809005737305
50.7,47.3809013366699
52.3,51.5209007263184
58.9,49.6809005737305
45.5,47.3809013366699
60.5,52.5573043823242
75,49.3373069763184
69.4,51.5747985839844
85.1,50.1947975158691
97.7,46.0547981262207
66.7,54.5213928222656
62.3,53.601390838623
61.1,51.3013916015625
88.8,47.1613922119141
36.1,28.7049751281738
29.4,28.7049751281738
27.4,28.7049751281738
32.6,28.7049751281738
31.7,28.7049751281738
30.2,28.7049751281738
27.6,43.8066177368164
24.6,43.3366165161133
25.4,42.6316146850586
22.5,41.6916160583496
38.3,40.5166168212891
38.7,38.2498359680176
32.7,38.2498359680176
39.8,38.2498359680176
40,58.1176071166992
35.3,57.1976089477539
41.7,54.8976097106934
43.1,53.0576095581055
31.4,50.7576065063477
42.4,54.9000015258789
45.5,54.9000015258789
40.6,42.4490089416504
38.6,42.4490089416504
42.2,42.4490089416504
29.6,40.9442672729492
34.5,40.9442672729492
40.4,40.9442672729492
40.8,38.7013130187988
40,37.1013145446777
43.1,33.1013145446777
33.3,29.9013118743896
31.3,41.9764518737793
42.3,41.9764518737793
43.7,41.9764518737793
37.5,41.9764518737793
49.5,47.4285736083984
41.8,47.9093933105469
35.6,54.9000015258789
33.5,54.9000015258789
32.6,54.9000015258789
48.9,40.8886642456055
40.2,40.8886642456055
57.4,40.8886642456055
47.3,40.8886642456055
45.2,40.8886642456055
47.7,40.8886642456055
55.9,48.8902587890625
49.3,47.6702613830566
37.8,44.6202583312988
48.7,57.6947593688965
50.9,57.6947593688965
57.4,54.9000015258789
45.4,54.9000015258789
56.8,54.9000015258789
74.2,54.9000015258789
53.9,54.9000015258789
35.5,54.9000015258789
38,54.9000015258789
44.1,57.1084098815918
45.9,55.6684074401855
47.9,46.4369659423828
21.1,19.1702098846436
9.6,15.395209312439
8.3,8.60020923614502
37.4,19.1702098846436
22.2,17.6602096557617
11.6,15.395209312439
8.6,12.3752088546753
24.7,76.5985870361328
25.1,76.5985870361328
25.7,76.5985870361328
27.7,76.5985870361328
21.2,76.5985870361328
17.8,76.5985870361328
27.6,50.6976318359375
28,50.6976318359375
27.5,50.6976318359375
45,48.9804229736328
39.3,48.9804229736328
44.1,48.9804229736328
40.8,48.9804229736328
49,48.9804229736328
47.5,48.9804229736328
48.2,48.9804229736328
38.6,50.1894073486328
42,50.1894073486328
51.5,50.1894073486328
45.4,44.7451705932617
38.4,43.5251693725586
33.4,41.6951713562012
55.2,36.2051696777344
47.1,54.9000015258789
56.8,54.9000015258789
63.2,46.0117950439453
47,46.0117950439453
55.9,46.0117950439453
54.2,46.0117950439453
78,46.0117950439453
62.8,46.0117950439453
58,46.8474006652832
52.2,46.8474006652832
47.8,46.8474006652832
49.3,46.8474006652832
53.6,54.9000015258789
51.7,54.8498764038086
55.4,54.8498764038086
77.7,54.8498764038086
72.1,60.0880966186523
83.2,60.0880966186523
93.9,60.0880966186523
35.7,60.0880966186523
77.6,60.0880966186523
73,60.0880966186523
50.5,60.0880966186523
61.2,55.3200454711914
77.4,55.3200454711914
45.2,55.3200454711914
41.9,54.6524085998535
48.2,53.7324066162109
59.5,52.8124084472656
72.4,51.4324073791504
66.5,49.5924072265625
83,47.292407989502
89.2,44.0686187744141
27.3,28.6346912384033
24.1,27.9746913909912
20.1,26.8196926116943
33.1,28.6346912384033
29.4,27.4796924591064
24.7,26.8196926116943
21,25.9946918487549
29.8,52.4943618774414
26.8,51.5743598937988
24.7,50.1943626403809
30.9,53.7427177429199
27,52.8227195739746
25.6,50.5227203369141
20.7,48.6827201843262
39.6,41.328052520752
39,41.328052520752
32.5,41.328052520752
34.5,36.7129554748535
31.1,35.4929542541504
33.4,33.662956237793
47.9,37.9329566955566
33.8,36.7129554748535
34.3,33.662956237793
34.7,31.2229557037354
30.9,40.6847190856934
28.5,36.4147186279297
35.1,33.3647193908691
36,54.9000015258789
49.8,56.7224998474121
54.1,58.5875015258789
32.5,63.25
42.5,56.7224998474121
35.9,54.9000015258789
34.1,54.9000015258789
44.4,55.4821014404297
36.6,40.6753082275391
41.5,45.9449615478516
35.1,44.7249603271484
45.4,27.4265003204346
35.5,26.6015014648438
41,27.4265003204346
38.6,27.0965003967285
48.3,42.9702911376953
39.5,42.05029296875
37.7,40.6702919006348
36.7,38.8302917480469
35.5,61.3215522766113
37.5,61.3215522766113
39.3,61.3215522766113
37.7,61.3215522766113
38.2,46.7292518615723
38.3,44.8892517089844
42.5,43.5092506408691
18.8,30.2105274200439
16.2,26.9705276489258
20.1,30.2105274200439
19.4,29.4905261993408
17.7,26.9705276489258
18.2,25.1705265045166
20.1,30.2742118835449
18,29.5426692962646
18.2,28.8226680755615
16.9,27.022668838501
16.5,25.5826683044434
23.9,27.8564529418945
22,27.13645362854
23,26.4164543151855
19.7,22.0964527130127
30.9,27.9051456451416
33.1,27.1851463317871
34.9,25.3851451873779
34.7,23.9451446533203
53.4,22.1451454162598
37.1,27.1851463317871
45.1,26.465145111084
37.9,25.3851451873779
34.7,23.9451446533203
39.2,22.1451454162598
39.5,28.1361465454102
32.5,27.4161472320557
31,26.6961460113525
32.1,24.1761455535889
43.7,22.3761463165283
29.4,25.2073383331299
31.3,21.9673366546631
31.1,32.0789833068848
31.7,28.1189842224121
27.8,26.3189849853516
59,53.6094818115234
64.9,52.0394821166992
59.5,49.6844825744629
69.8,46.5444831848145
42.3,42.6194839477539
55.6,55.1794815063477
55.3,52.0394821166992
43.5,46.5444831848145
33.8,24.819465637207
42,28.2532234191895
38.4,26.4532241821289
43.1,45.4342193603516
35.4,45.4342193603516
36.5,45.4342193603516
39.9,35.7958717346191
28.8,35.7958717346191
37.6,35.7958717346191
33.1,35.7958717346191
43.9,47.8571434020996
35.2,46.2871437072754
36.7,42.3621406555176
36.2,34.6490631103516
34,33.2090644836426
43.1,39.1865348815918
35.2,39.1865348815918
20.8,29.1466045379639
23.6,29.1466045379639
26.7,25.1810665130615
24.2,25.1810665130615
21.7,25.1810665130615
27,46.2532119750977
22.5,46.2532119750977
23.3,46.2532119750977
21.7,46.2532119750977
47.8,45.0631141662598
32.3,45.0631141662598
37.1,45.0631141662598
30.2,45.0631141662598
27.2,47.517463684082
28.4,46.7974624633789
23.8,46.0774612426758
22.9,44.9974632263184
20,41.7574615478516
21,44.9974632263184
18.6,43.5574607849121
19.2,41.7574615478516
33.1,42.3505744934082
25.7,40.840576171875
19.7,35.5555763244629
20.1,31.780574798584
41.3,37.4793014526367
39.8,37.4793014526367
38.6,37.4793014526367
34.2,37.4793014526367
25.7,43.1141891479492
18.8,31.9141864776611
44.7,51.7589950561523
40,50.158992767334
36.2,46.158992767334
50.5,50.158992767334
49.7,48.5589942932129
42,46.158992767334
79.5,37.8432960510254
66.2,34.703296661377
65.4,30.7782974243164
69.1,33.1023368835449
62.9,32.3823356628418
72.7,34.7916488647461
55.6,33.3516502380371
61,32.2716522216797
47.3,51.7742309570312
46.6,50.204231262207
41.8,48.6342315673828
39.4,48.6342315673828
36.9,46.2792320251465
34.2,43.139232635498
31.3,49.7513656616211
32.4,49.7513656616211
31.3,49.7513656616211
38.3,49.7513656616211
38,49.7513656616211
44.5,47.0242919921875
24.8,47.0242919921875
48,47.0242919921875
45.4,47.0242919921875
50.2,47.0242919921875
52.4,47.0242919921875
52.3,47.0242919921875
41.1,67.9860687255859
48.5,67.9860687255859
50.1,67.9860687255859
53.3,67.9860687255859
51.8,58.0825233459473
62.7,58.0825233459473
38.5,58.0825233459473
42.9,46.2874755859375
41.6,44.6874771118164
38.6,37.487476348877
44.1,46.2874755859375
43.4,44.6874771118164
39.8,43.087474822998
39.7,33.487476348877
50.3,33.7758522033691
50,33.7758522033691
50.6,33.7758522033691
55.3,33.7758522033691
53.7,54.9000015258789
59,54.9000015258789
64.1,54.9000015258789
59.5,54.9000015258789
59.4,54.9000015258789
37.8,35.3535346984863
33.1,35.3535346984863
46.7,35.3535346984863
42.3,35.3535346984863
39.2,35.3535346984863
40.1,35.3535346984863
37.5,35.3535346984863
45.5,35.3535346984863
41.7,48.2619285583496
37.5,47.7919273376465
42,47.3219299316406
42.8,45.676929473877
51.3,29.8410053253174
39.7,29.5110054016113
46.7,28.6860046386719
40.8,27.2010040283203
49.6,62.065559387207
49.4,61.3455581665039
55.5,60.2655601501465
53.7,54.9000015258789
80.7,54.9000015258789
77.9,54.9000015258789
66.2,54.9000015258789
81.5,70.3291473388672
68.7,66.7541427612305
65.8,65.4541473388672
59.6,66.8089065551758
59.2,65.5089111328125
75.1,63.3514022827148
49.2,56.2041854858398
51,56.2041854858398
37.9,56.2041854858398
57.2,56.2041854858398
55.8,56.2041854858398
52.7,56.2041854858398
52.7,50.1300582885742
47.7,47.8300590515137
39.6,43.6900596618652
58.6,51.6417846679688
59.8,51.1717872619629
37.8,49.0567855834961
65.8,54.9000015258789
37.3,38.3696937561035
35.5,38.3696937561035
34.8,38.3696937561035
35.5,38.3696937561035
29.5,50.7809448242188
27.5,50.7809448242188
48.3,53.4585113525391
48.3,51.858512878418
47,47.858512878418
49.3,43.8433647155762
55.2,42.623363494873
70.4,41.4033660888672
51.3,39.5733642578125
54.8,42.623363494873
59,62.6356887817383
44,62.6356887817383
49,43.0234642028809
48.5,41.4234619140625
50.5,39.8234634399414
37.3,54.9000015258789
24.7,54.9000015258789
14.5,54.9000015258789
37.7,43.183277130127
47.5,51.2950630187988
29.3,42.5536918640137
36.7,42.5536918640137
31.1,46.3837394714355
35.6,44.7837409973145
30.7,43.1837425231934
34.2,37.583740234375
35,33.583740234375
41.5,50.5230712890625
41.4,48.9230728149414
45.3,37.723072052002
49.9,53.8382835388184
48.8,53.8382835388184
50.4,53.8382835388184
77.9,46.3215484619141
70.3,45.1015510559082
44.9,43.5540962219238
57.1,43.0840950012207
53.1,63.2004203796387
52.2,45.9437141418457
49.1,54.4504814147949
52.3,52.610481262207
52,51.2304801940918
59,49.3904800415039
29.5,47.7804832458496
52,54.4504814147949
50.8,52.610481262207
55.1,51.4604835510254
53,54.9000015258789
51.1,54.9000015258789
51.2,54.9000015258789
31,34.0988922119141
27.7,34.0988922119141
42.7,34.0988922119141
34.5,34.0988922119141
35.3,34.0988922119141
28.8,34.0988922119141
46.4,54.9000015258789
53.3,54.9000015258789
43.1,54.9000015258789
35.9,54.9000015258789
37.4,54.9000015258789
40,34.1114234924316
60.3,57.0225257873535
51.8,57.0225257873535
55.5,57.0225257873535
50.7,57.0225257873535
59.9,57.0225257873535
57.1,57.0225257873535
49.5,53.9792442321777
50.9,53.9792442321777
47.9,33.8824768066406
39.9,58.4365005493164
37.8,58.4365005493164
59.7,58.4365005493164
25.6,28.703857421875
29.6,27.263858795166
28.2,30.5038585662842
29.1,29.7838573455811
32.9,28.703857421875
29.4,31.0351982116699
26.5,29.5951976776123
27.5,28.5151977539062
32.3,31.2725830078125
30.7,28.7525825500488
30.1,27.3125820159912
